engagement_id,player_id,week_start_date,total_play_hours,total_sessions,favorite_genre,multiplayer_hours,store_visits,ps_plus_tier,engagement_band
ENG-002317,PLAYER232,2024-05-20,10.49,9,Indie,4.74,7,Essential,MEDIUM
ENG-002318,PLAYER232,2024-05-27,4.49,3,Action-RPG,2.25,8,Essential,LOW
ENG-002319,PLAYER232,2024-06-03,10.76,12,Action-RPG,4.30,9,Essential,MEDIUM
ENG-002320,PLAYER232,2024-06-10,8.03,8,Puzzle,3.18,6,Essential,LOW
ENG-002321,PLAYER233,2024-04-08,20.81,21,Action-Adventure,7.98,3,Essential,HIGH
ENG-002322,PLAYER233,2024-04-15,9.71,11,FPS,2.57,7,Essential,MEDIUM
ENG-002323,PLAYER233,2024-04-22,20.74,25,Sports,4.56,0,Essential,HIGH
ENG-002324,PLAYER233,2024-04-29,11.61,11,Sports,7.63,6,Essential,MEDIUM
ENG-002325,PLAYER233,2024-05-06,8.62,7,Puzzle,3.12,7,Essential,LOW
ENG-002326,PLAYER233,2024-05-13,17.82,18,Fighting,4.72,9,Essential,MEDIUM
ENG-002327,PLAYER233,2024-05-20,19.20,20,Racing,13.79,0,Essential,HIGH
ENG-002328,PLAYER233,2024-05-27,16.86,16,FPS,9.86,11,Essential,MEDIUM
ENG-002329,PLAYER233,2024-06-03,12.10,10,FPS,7.28,6,Essential,MEDIUM
ENG-002330,PLAYER233,2024-06-10,19.61,16,Racing,5.14,4,Essential,HIGH
ENG-002331,PLAYER234,2024-04-08,8.25,5,Indie,2.38,7,Essential,LOW
ENG-002332,PLAYER234,2024-04-15,2.61,2,Action-Adventure,1.80,8,Essential,LOW
ENG-002333,PLAYER234,2024-04-22,5.88,4,Action-RPG,1.67,0,Essential,LOW
ENG-002334,PLAYER234,2024-04-29,8.20,5,Racing,5.09,0,Essential,LOW
ENG-002335,PLAYER234,2024-05-06,5.74,3,Racing,3.47,7,Essential,LOW
ENG-002336,PLAYER234,2024-05-13,5.79,7,Sports,3.34,1,Essential,LOW
ENG-002337,PLAYER234,2024-05-20,2.66,2,Action-Adventure,1.10,0,Essential,LOW
ENG-002338,PLAYER234,2024-05-27,6.60,5,Action-RPG,3.09,0,Essential,LOW
ENG-002339,PLAYER234,2024-06-03,9.00,7,Indie,6.69,5,Essential,MEDIUM
ENG-002340,PLAYER234,2024-06-10,3.10,2,Indie,2.39,1,Essential,LOW
ENG-002341,PLAYER235,2024-04-08,8.70,7,Fighting,1.83,6,Extra,LOW
ENG-002342,PLAYER235,2024-04-15,9.15,10,Racing,2.18,0,Extra,MEDIUM
ENG-002343,PLAYER235,2024-04-22,9.01,6,Fighting,2.75,6,Extra,MEDIUM
ENG-002344,PLAYER235,2024-04-29,8.22,9,Sports,4.15,2,Extra,LOW
ENG-002345,PLAYER235,2024-05-06,3.75,2,Fighting,2.13,10,Extra,LOW
ENG-002346,PLAYER235,2024-05-13,10.14,8,Action-RPG,4.18,4,Extra,MEDIUM
ENG-002347,PLAYER235,2024-05-20,4.74,4,Puzzle,1.22,11,Extra,LOW
ENG-002348,PLAYER235,2024-05-27,4.67,4,Sports,3.66,8,Extra,LOW
ENG-002349,PLAYER235,2024-06-03,9.76,9,Fighting,7.24,7,Extra,MEDIUM
ENG-002350,PLAYER235,2024-06-10,10.31,10,Sports,3.91,10,Extra,MEDIUM
ENG-002351,PLAYER236,2024-04-08,9.54,7,Fighting,7.58,0,Extra,MEDIUM
ENG-002352,PLAYER236,2024-04-15,9.42,10,Action-RPG,5.12,1,Extra,MEDIUM
ENG-002353,PLAYER236,2024-04-22,10.20,7,Fighting,6.46,5,Extra,MEDIUM
ENG-002354,PLAYER236,2024-04-29,5.66,3,Fighting,3.50,8,Extra,LOW
ENG-002355,PLAYER236,2024-05-06,12.62,9,Fighting,7.72,6,Extra,MEDIUM
ENG-002356,PLAYER236,2024-05-13,11.78,13,FPS,6.43,12,Extra,MEDIUM
ENG-002357,PLAYER236,2024-05-20,10.00,12,Sports,4.60,10,Extra,MEDIUM
ENG-002358,PLAYER236,2024-05-27,8.10,5,Action-RPG,5.05,0,Extra,LOW
ENG-002359,PLAYER236,2024-06-03,13.71,11,Racing,3.83,6,Extra,MEDIUM
ENG-002360,PLAYER236,2024-06-10,13.01,15,Fighting,7.61,4,Extra,MEDIUM
ENG-002361,PLAYER237,2024-04-08,17.97,13,Action-Adventure,10.62,11,Extra,MEDIUM
ENG-002362,PLAYER237,2024-04-15,12.90,16,Puzzle,7.81,5,Extra,MEDIUM
ENG-002363,PLAYER237,2024-04-22,14.31,8,Fighting,11.26,5,Extra,MEDIUM
ENG-002364,PLAYER237,2024-04-29,17.18,21,Action-RPG,4.31,0,Extra,MEDIUM
ENG-002365,PLAYER237,2024-05-06,8.95,7,Racing,2.62,4,Extra,LOW
ENG-002366,PLAYER237,2024-05-13,16.60,11,Action-Adventure,8.61,0,Extra,MEDIUM
ENG-002367,PLAYER237,2024-05-20,20.59,19,Indie,5.12,6,Extra,HIGH
ENG-002368,PLAYER237,2024-05-27,23.38,22,FPS,13.62,8,Extra,HIGH
ENG-002369,PLAYER237,2024-06-03,9.20,7,Puzzle,5.43,4,Extra,MEDIUM
ENG-002370,PLAYER237,2024-06-10,14.90,16,Action-RPG,4.01,9,Extra,MEDIUM
ENG-002371,PLAYER238,2024-04-08,7.08,4,Racing,4.98,11,Extra,LOW
ENG-002372,PLAYER238,2024-04-15,8.99,11,Racing,2.32,7,Extra,LOW
ENG-002373,PLAYER238,2024-04-22,9.26,9,Racing,2.39,6,Extra,MEDIUM
ENG-002374,PLAYER238,2024-04-29,7.04,5,Puzzle,3.20,8,Extra,LOW
ENG-002375,PLAYER238,2024-05-06,4.71,4,Indie,2.12,6,Extra,LOW
ENG-002376,PLAYER238,2024-05-13,11.71,8,Action-RPG,7.14,12,Extra,MEDIUM
ENG-002377,PLAYER238,2024-05-20,10.52,11,Fighting,3.50,6,Extra,MEDIUM
ENG-002378,PLAYER238,2024-05-27,6.79,4,Fighting,2.42,6,Extra,LOW
ENG-002379,PLAYER238,2024-06-03,11.70,12,Action-RPG,7.79,1,Extra,MEDIUM
ENG-002380,PLAYER238,2024-06-10,11.17,7,Indie,5.69,12,Extra,MEDIUM
ENG-002381,PLAYER239,2024-04-08,15.11,9,FPS,9.45,9,Extra,MEDIUM
ENG-002382,PLAYER239,2024-04-15,9.00,9,FPS,5.27,2,Extra,MEDIUM
ENG-002383,PLAYER239,2024-04-22,9.57,9,Racing,2.26,2,Extra,MEDIUM
ENG-002384,PLAYER239,2024-04-29,14.10,12,Action-Adventure,10.16,0,Extra,MEDIUM
ENG-002385,PLAYER239,2024-05-06,10.73,7,Fighting,3.72,6,Extra,MEDIUM
ENG-002386,PLAYER239,2024-05-13,20.28,25,Indie,9.26,9,Extra,HIGH
ENG-002387,PLAYER239,2024-05-20,18.56,16,Sports,12.77,5,Extra,HIGH
ENG-002388,PLAYER239,2024-05-27,12.89,7,Sports,5.65,8,Extra,MEDIUM
ENG-002389,PLAYER239,2024-06-03,9.91,9,Sports,4.00,9,Extra,MEDIUM
ENG-002390,PLAYER239,2024-06-10,22.94,14,Fighting,15.97,4,Extra,HIGH
ENG-002391,PLAYER240,2024-04-08,7.20,8,Fighting,2.76,2,Extra,LOW
ENG-002392,PLAYER240,2024-04-15,5.11,3,Action-RPG,3.74,1,Extra,LOW
ENG-002393,PLAYER240,2024-04-22,11.03,8,Fighting,7.78,6,Extra,MEDIUM
ENG-002394,PLAYER240,2024-04-29,10.60,8,Racing,6.72,11,Extra,MEDIUM
ENG-002395,PLAYER240,2024-05-06,8.93,6,FPS,5.08,5,Extra,LOW
ENG-002396,PLAYER240,2024-05-13,5.64,6,Fighting,1.62,11,Extra,LOW
ENG-002397,PLAYER240,2024-05-20,10.21,10,Action-RPG,2.43,7,Extra,MEDIUM
ENG-002398,PLAYER240,2024-05-27,9.04,9,Action-RPG,3.65,3,Extra,MEDIUM
ENG-002399,PLAYER240,2024-06-03,5.03,5,Racing,1.72,0,Extra,LOW
ENG-002400,PLAYER240,2024-06-10,8.49,10,FPS,3.20,8,Extra,LOW
ENG-002401,PLAYER241,2024-04-08,4.33,5,Fighting,2.34,6,Essential,LOW
ENG-002402,PLAYER241,2024-04-15,11.04,8,FPS,5.79,1,Essential,MEDIUM
ENG-002403,PLAYER241,2024-04-22,7.30,6,FPS,5.60,0,Essential,LOW
ENG-002404,PLAYER241,2024-04-29,7.30,4,Racing,2.11,3,Essential,LOW
ENG-002405,PLAYER241,2024-05-06,5.54,6,Racing,2.60,2,Essential,LOW
ENG-002406,PLAYER241,2024-05-13,5.61,4,Indie,2.28,11,Essential,LOW
ENG-002407,PLAYER241,2024-05-20,3.17,3,Racing,2.52,3,Essential,LOW
ENG-002408,PLAYER241,2024-05-27,11.71,8,Puzzle,4.84,10,Essential,MEDIUM
ENG-002409,PLAYER241,2024-06-03,5.45,5,Indie,3.04,7,Essential,LOW
ENG-002410,PLAYER241,2024-06-10,11.75,10,Fighting,8.20,8,Essential,MEDIUM
ENG-002411,PLAYER242,2024-04-08,13.78,12,Action-Adventure,10.83,8,Extra,MEDIUM
ENG-002412,PLAYER242,2024-04-15,20.49,26,Sports,13.87,2,Extra,HIGH
ENG-002413,PLAYER242,2024-04-22,15.44,17,Puzzle,3.38,5,Extra,MEDIUM
ENG-002414,PLAYER242,2024-04-29,9.51,8,Puzzle,5.06,0,Extra,MEDIUM
ENG-002415,PLAYER242,2024-05-06,10.31,9,Sports,6.19,7,Extra,MEDIUM
ENG-002416,PLAYER242,2024-05-13,18.82,17,Action-Adventure,14.28,11,Extra,HIGH
ENG-002417,PLAYER242,2024-05-20,16.48,11,Action-Adventure,6.92,2,Extra,MEDIUM
ENG-002418,PLAYER242,2024-05-27,20.59,25,Racing,8.44,0,Extra,HIGH
ENG-002419,PLAYER242,2024-06-03,16.35,19,Indie,4.13,12,Extra,MEDIUM
ENG-002420,PLAYER242,2024-06-10,15.08,14,Action-RPG,3.17,5,Extra,MEDIUM
ENG-002421,PLAYER243,2024-04-08,20.92,24,Fighting,13.66,1,Premium,HIGH
ENG-002422,PLAYER243,2024-04-15,18.29,19,Indie,8.24,11,Premium,HIGH
ENG-002423,PLAYER243,2024-04-22,17.17,18,Sports,5.36,8,Premium,MEDIUM
ENG-002424,PLAYER243,2024-04-29,19.83,21,Racing,8.88,3,Premium,HIGH
ENG-002425,PLAYER243,2024-05-06,8.25,5,Fighting,2.46,9,Premium,LOW
ENG-002426,PLAYER243,2024-05-13,9.20,5,FPS,3.69,4,Premium,MEDIUM
ENG-002427,PLAYER243,2024-05-20,19.13,18,Racing,7.18,10,Premium,HIGH
ENG-002428,PLAYER243,2024-05-27,17.69,15,Action-RPG,13.27,12,Premium,MEDIUM
ENG-002429,PLAYER243,2024-06-03,19.48,18,Sports,7.98,10,Premium,HIGH
ENG-002430,PLAYER243,2024-06-10,14.66,14,FPS,7.91,5,Premium,MEDIUM
ENG-002431,PLAYER244,2024-04-08,11.15,9,Action-RPG,3.27,4,Premium,MEDIUM
ENG-002432,PLAYER244,2024-04-15,17.06,11,FPS,3.84,2,Premium,MEDIUM
ENG-002433,PLAYER244,2024-04-22,19.73,12,Fighting,11.42,1,Premium,HIGH
ENG-002434,PLAYER244,2024-04-29,12.93,9,Puzzle,9.49,10,Premium,MEDIUM
ENG-002435,PLAYER244,2024-05-06,10.61,11,Action-Adventure,2.97,7,Premium,MEDIUM
ENG-002436,PLAYER244,2024-05-13,9.46,8,Puzzle,1.96,8,Premium,MEDIUM
ENG-002437,PLAYER244,2024-05-20,19.71,24,Racing,5.23,1,Premium,HIGH
ENG-002438,PLAYER244,2024-05-27,13.67,11,Puzzle,10.22,10,Premium,MEDIUM
ENG-002439,PLAYER244,2024-06-03,9.49,6,Fighting,2.24,4,Premium,MEDIUM
ENG-002440,PLAYER244,2024-06-10,14.43,9,Puzzle,10.48,10,Premium,MEDIUM
ENG-002441,PLAYER245,2024-04-08,4.25,3,Action-RPG,2.23,8,Premium,LOW
ENG-002442,PLAYER245,2024-04-15,9.76,9,Racing,3.67,3,Premium,MEDIUM
ENG-002443,PLAYER245,2024-04-22,11.85,9,FPS,3.43,6,Premium,MEDIUM
ENG-002444,PLAYER245,2024-04-29,8.94,7,Racing,4.24,12,Premium,LOW
ENG-002445,PLAYER245,2024-05-06,8.51,5,Action-Adventure,3.98,6,Premium,LOW
ENG-002446,PLAYER245,2024-05-13,4.94,6,Action-Adventure,3.95,9,Premium,LOW
ENG-002447,PLAYER245,2024-05-20,7.11,4,Action-Adventure,3.69,8,Premium,LOW
ENG-002448,PLAYER245,2024-05-27,4.65,3,Sports,0.95,8,Premium,LOW
ENG-002449,PLAYER245,2024-06-03,8.03,6,Racing,3.18,5,Premium,LOW
ENG-002450,PLAYER245,2024-06-10,6.23,4,Fighting,3.48,0,Premium,LOW
ENG-002451,PLAYER246,2024-04-08,16.74,18,Action-Adventure,4.28,5,Essential,MEDIUM
ENG-002452,PLAYER246,2024-04-15,14.85,18,Indie,9.31,7,Essential,MEDIUM
ENG-002453,PLAYER246,2024-04-22,23.15,18,Puzzle,16.44,8,Essential,HIGH
ENG-002454,PLAYER246,2024-04-29,14.91,14,Fighting,4.61,8,Essential,MEDIUM
ENG-002455,PLAYER246,2024-05-06,13.42,11,Action-Adventure,6.41,12,Essential,MEDIUM
ENG-002456,PLAYER246,2024-05-13,20.00,18,Action-Adventure,10.26,10,Essential,HIGH
ENG-002457,PLAYER246,2024-05-20,17.90,22,Fighting,5.29,5,Essential,MEDIUM
ENG-002458,PLAYER246,2024-05-27,14.40,18,Fighting,11.03,0,Essential,MEDIUM
ENG-002459,PLAYER246,2024-06-03,22.54,19,Indie,7.57,0,Essential,HIGH
ENG-002460,PLAYER246,2024-06-10,8.40,9,Fighting,4.42,5,Essential,LOW
ENG-002461,PLAYER247,2024-04-08,17.13,15,FPS,5.04,0,Premium,MEDIUM
ENG-002462,PLAYER247,2024-04-15,22.12,13,Indie,15.11,5,Premium,HIGH
ENG-002463,PLAYER247,2024-04-22,13.23,12,Sports,3.40,6,Premium,MEDIUM
ENG-002464,PLAYER247,2024-04-29,18.01,17,FPS,6.65,7,Premium,HIGH
ENG-002465,PLAYER247,2024-05-06,18.76,16,Action-RPG,4.60,3,Premium,HIGH
ENG-002466,PLAYER247,2024-05-13,20.54,25,Action-RPG,6.63,5,Premium,HIGH
ENG-002467,PLAYER247,2024-05-20,14.65,13,FPS,6.92,1,Premium,MEDIUM
ENG-002468,PLAYER247,2024-05-27,15.06,15,Racing,4.76,12,Premium,MEDIUM
ENG-002469,PLAYER247,2024-06-03,21.01,15,Action-RPG,8.55,7,Premium,HIGH
ENG-002470,PLAYER247,2024-06-10,14.08,9,Action-Adventure,11.10,8,Premium,MEDIUM
ENG-002471,PLAYER248,2024-04-08,8.51,6,Sports,4.11,8,Premium,LOW
ENG-002472,PLAYER248,2024-04-15,16.37,14,Racing,12.62,4,Premium,MEDIUM
ENG-002473,PLAYER248,2024-04-22,20.31,14,Racing,14.37,0,Premium,HIGH
ENG-002474,PLAYER248,2024-04-29,20.50,19,FPS,10.52,1,Premium,HIGH
ENG-002475,PLAYER248,2024-05-06,11.95,15,Indie,4.05,7,Premium,MEDIUM
ENG-002476,PLAYER248,2024-05-13,16.05,19,Racing,4.81,6,Premium,MEDIUM
ENG-002477,PLAYER248,2024-05-20,17.72,17,Indie,9.38,8,Premium,MEDIUM
ENG-002478,PLAYER248,2024-05-27,22.64,19,Action-RPG,6.77,3,Premium,HIGH
ENG-002479,PLAYER248,2024-06-03,8.46,10,FPS,5.72,5,Premium,LOW
ENG-002480,PLAYER248,2024-06-10,16.26,17,Fighting,11.68,11,Premium,MEDIUM
ENG-002481,PLAYER249,2024-04-08,7.26,5,Indie,4.80,11,Extra,LOW
ENG-002482,PLAYER249,2024-04-15,3.62,3,Racing,2.50,2,Extra,LOW
ENG-002483,PLAYER249,2024-04-22,11.88,11,Action-RPG,4.77,6,Extra,MEDIUM
ENG-002484,PLAYER249,2024-04-29,5.75,3,Action-Adventure,2.29,8,Extra,LOW
ENG-002485,PLAYER249,2024-05-06,3.59,2,Racing,2.77,11,Extra,LOW
ENG-002486,PLAYER249,2024-05-13,10.15,10,Action-Adventure,3.55,12,Extra,MEDIUM
ENG-002487,PLAYER249,2024-05-20,8.07,9,Indie,2.42,7,Extra,LOW
ENG-002488,PLAYER249,2024-05-27,5.71,5,Action-RPG,2.31,5,Extra,LOW
ENG-002489,PLAYER249,2024-06-03,9.70,12,Puzzle,5.68,9,Extra,MEDIUM
ENG-002490,PLAYER249,2024-06-10,8.19,5,Action-RPG,4.92,1,Extra,LOW
ENG-002491,PLAYER250,2024-04-08,10.86,11,Sports,2.73,9,Premium,MEDIUM
ENG-002492,PLAYER250,2024-04-15,23.14,18,Puzzle,9.89,5,Premium,HIGH
ENG-002493,PLAYER250,2024-04-22,20.89,14,Sports,15.73,11,Premium,HIGH
ENG-002494,PLAYER250,2024-04-29,16.79,20,Action-Adventure,6.85,6,Premium,MEDIUM
ENG-002495,PLAYER250,2024-05-06,19.03,15,Action-Adventure,4.81,5,Premium,HIGH
ENG-002496,PLAYER250,2024-05-13,12.58,15,Indie,7.08,12,Premium,MEDIUM
ENG-002497,PLAYER250,2024-05-20,19.87,24,Sports,5.81,5,Premium,HIGH
ENG-002498,PLAYER250,2024-05-27,17.28,11,Indie,9.16,9,Premium,MEDIUM
ENG-002499,PLAYER250,2024-06-03,23.36,23,Action-Adventure,13.67,6,Premium,HIGH
ENG-002500,PLAYER250,2024-06-10,21.65,25,Puzzle,9.01,4,Premium,HIGH
ENG-002501,PLAYER251,2024-04-08,13.41,8,Puzzle,6.93,9,Essential,MEDIUM
ENG-002502,PLAYER251,2024-04-15,10.22,7,Indie,6.97,11,Essential,MEDIUM
ENG-002503,PLAYER251,2024-04-22,12.89,9,Sports,3.38,7,Essential,MEDIUM
ENG-002504,PLAYER251,2024-04-29,6.96,7,Puzzle,2.79,10,Essential,LOW
ENG-002505,PLAYER251,2024-05-06,13.76,16,Sports,4.14,10,Essential,MEDIUM
ENG-002506,PLAYER251,2024-05-13,5.64,4,Action-RPG,3.66,9,Essential,LOW
ENG-002507,PLAYER251,2024-05-20,8.48,7,Indie,2.78,12,Essential,LOW
ENG-002508,PLAYER251,2024-05-27,6.21,7,Sports,2.70,8,Essential,LOW
ENG-002509,PLAYER251,2024-06-03,10.99,12,Indie,2.56,9,Essential,MEDIUM
ENG-002510,PLAYER251,2024-06-10,9.81,9,Action-RPG,2.92,8,Essential,MEDIUM
ENG-002511,PLAYER252,2024-04-08,6.23,6,FPS,1.64,7,Essential,LOW
ENG-002512,PLAYER252,2024-04-15,8.75,5,Racing,3.27,3,Essential,LOW
ENG-002513,PLAYER252,2024-04-22,7.85,8,Action-Adventure,6.18,8,Essential,LOW
ENG-002514,PLAYER252,2024-04-29,7.99,9,Action-Adventure,4.19,2,Essential,LOW
ENG-002515,PLAYER252,2024-05-06,9.21,5,Action-RPG,5.80,10,Essential,MEDIUM
ENG-002516,PLAYER252,2024-05-13,5.82,4,Fighting,1.54,1,Essential,LOW
ENG-002517,PLAYER252,2024-05-20,2.76,2,FPS,0.66,9,Essential,LOW
ENG-002518,PLAYER252,2024-05-27,2.55,2,Action-Adventure,1.99,0,Essential,LOW
ENG-002519,PLAYER252,2024-06-03,5.79,6,Racing,1.67,1,Essential,LOW
ENG-002520,PLAYER252,2024-06-10,6.58,6,Action-RPG,3.76,6,Essential,LOW
ENG-002521,PLAYER253,2024-04-08,11.38,12,Indie,3.88,2,Extra,MEDIUM
ENG-002522,PLAYER253,2024-04-15,9.56,9,Indie,3.86,6,Extra,MEDIUM
ENG-002523,PLAYER253,2024-04-22,13.26,8,FPS,6.52,0,Extra,MEDIUM
ENG-002524,PLAYER253,2024-04-29,9.57,10,Action-Adventure,3.66,6,Extra,MEDIUM
ENG-002525,PLAYER253,2024-05-06,8.42,5,Action-Adventure,2.87,10,Extra,LOW
ENG-002526,PLAYER253,2024-05-13,12.71,15,Racing,2.67,11,Extra,MEDIUM
ENG-002527,PLAYER253,2024-05-20,6.18,7,Action-Adventure,2.16,12,Extra,LOW
ENG-002528,PLAYER253,2024-05-27,13.29,13,FPS,3.12,7,Extra,MEDIUM
ENG-002529,PLAYER253,2024-06-03,9.12,6,Racing,6.26,2,Extra,MEDIUM
ENG-002530,PLAYER253,2024-06-10,13.74,14,Action-RPG,8.30,3,Extra,MEDIUM
ENG-002531,PLAYER254,2024-04-08,9.44,6,Action-RPG,4.26,4,Premium,MEDIUM
ENG-002532,PLAYER254,2024-04-15,4.33,3,Action-Adventure,0.88,5,Premium,LOW
ENG-002533,PLAYER254,2024-04-22,6.91,6,Action-Adventure,2.98,11,Premium,LOW
ENG-002534,PLAYER254,2024-04-29,4.45,5,Puzzle,2.48,11,Premium,LOW
ENG-002535,PLAYER254,2024-05-06,5.95,7,Racing,2.29,3,Premium,LOW
ENG-002536,PLAYER254,2024-05-13,11.14,11,FPS,2.71,2,Premium,MEDIUM
ENG-002537,PLAYER254,2024-05-20,3.71,2,FPS,0.90,1,Premium,LOW
ENG-002538,PLAYER254,2024-05-27,11.02,13,FPS,7.76,4,Premium,MEDIUM
ENG-002539,PLAYER254,2024-06-03,10.44,8,FPS,4.80,1,Premium,MEDIUM
ENG-002540,PLAYER254,2024-06-10,10.80,7,Racing,7.17,8,Premium,MEDIUM
ENG-002541,PLAYER255,2024-04-08,9.10,10,Action-RPG,3.14,9,Premium,MEDIUM
ENG-002542,PLAYER255,2024-04-15,12.21,10,Fighting,6.98,4,Premium,MEDIUM
ENG-002543,PLAYER255,2024-04-22,9.81,9,FPS,2.67,5,Premium,MEDIUM
ENG-002544,PLAYER255,2024-04-29,7.32,6,Fighting,5.43,4,Premium,LOW
ENG-002545,PLAYER255,2024-05-06,9.15,5,Puzzle,3.82,8,Premium,MEDIUM
ENG-002546,PLAYER255,2024-05-13,8.76,7,Fighting,3.90,8,Premium,LOW
ENG-002547,PLAYER255,2024-05-20,6.66,7,Puzzle,2.96,4,Premium,LOW
ENG-002548,PLAYER255,2024-05-27,13.34,12,Racing,3.36,6,Premium,MEDIUM
ENG-002549,PLAYER255,2024-06-03,9.08,6,Fighting,1.86,9,Premium,MEDIUM
ENG-002550,PLAYER255,2024-06-10,8.54,8,Fighting,2.06,7,Premium,LOW
ENG-002551,PLAYER256,2024-04-08,5.19,5,FPS,3.07,5,Essential,LOW
ENG-002552,PLAYER256,2024-04-15,9.74,6,Action-RPG,6.05,8,Essential,MEDIUM
ENG-002553,PLAYER256,2024-04-22,7.15,5,Action-RPG,2.95,0,Essential,LOW
ENG-002554,PLAYER256,2024-04-29,10.02,10,Racing,6.71,2,Essential,MEDIUM
ENG-002555,PLAYER256,2024-05-06,6.56,7,Indie,3.23,5,Essential,LOW
ENG-002556,PLAYER256,2024-05-13,6.47,5,Indie,3.09,11,Essential,LOW
ENG-002557,PLAYER256,2024-05-20,10.07,6,Puzzle,6.92,8,Essential,MEDIUM
ENG-002558,PLAYER256,2024-05-27,5.94,5,Puzzle,2.21,10,Essential,LOW
ENG-002559,PLAYER256,2024-06-03,5.35,5,Racing,3.87,6,Essential,LOW
ENG-002560,PLAYER256,2024-06-10,6.19,5,Racing,4.64,8,Essential,LOW
ENG-002561,PLAYER257,2024-04-08,13.27,8,Puzzle,6.80,3,Extra,MEDIUM
ENG-002562,PLAYER257,2024-04-15,18.86,12,FPS,14.21,5,Extra,HIGH
ENG-002563,PLAYER257,2024-04-22,20.92,23,Puzzle,13.66,0,Extra,HIGH
ENG-002564,PLAYER257,2024-04-29,18.02,11,Fighting,10.16,5,Extra,HIGH
ENG-002565,PLAYER257,2024-05-06,22.48,15,Indie,10.06,12,Extra,HIGH
ENG-002566,PLAYER257,2024-05-13,23.26,22,Indie,11.50,9,Extra,HIGH
ENG-002567,PLAYER257,2024-05-20,21.40,17,Racing,4.58,0,Extra,HIGH
ENG-002568,PLAYER257,2024-05-27,9.31,10,FPS,3.85,11,Extra,MEDIUM
ENG-002569,PLAYER257,2024-06-03,21.40,15,FPS,13.81,1,Extra,HIGH
ENG-002570,PLAYER257,2024-06-10,12.06,14,Fighting,3.09,1,Extra,MEDIUM
ENG-002571,PLAYER258,2024-04-08,5.91,6,Racing,2.54,1,Premium,LOW
ENG-002572,PLAYER258,2024-04-15,8.22,10,Indie,2.70,10,Premium,LOW
ENG-002573,PLAYER258,2024-04-22,9.18,8,Puzzle,3.07,12,Premium,MEDIUM
ENG-002574,PLAYER258,2024-04-29,5.88,6,Indie,4.45,5,Premium,LOW
ENG-002575,PLAYER258,2024-05-06,11.91,7,FPS,7.06,8,Premium,MEDIUM
ENG-002576,PLAYER258,2024-05-13,5.72,5,Sports,1.26,7,Premium,LOW
ENG-002577,PLAYER258,2024-05-20,8.05,8,Action-Adventure,1.63,0,Premium,LOW
ENG-002578,PLAYER258,2024-05-27,7.87,8,Action-RPG,4.60,3,Premium,LOW
ENG-002579,PLAYER258,2024-06-03,8.32,6,Indie,6.52,3,Premium,LOW
ENG-002580,PLAYER258,2024-06-10,7.65,5,Fighting,4.27,2,Premium,LOW
ENG-002581,PLAYER259,2024-04-08,8.30,9,Racing,1.82,2,Premium,LOW
ENG-002582,PLAYER259,2024-04-15,5.16,4,Action-RPG,1.95,11,Premium,LOW
ENG-002583,PLAYER259,2024-04-22,7.39,8,Fighting,1.53,10,Premium,LOW
ENG-002584,PLAYER259,2024-04-29,9.42,10,Indie,2.64,11,Premium,MEDIUM
ENG-002585,PLAYER259,2024-05-06,4.74,5,Sports,2.08,12,Premium,LOW
ENG-002586,PLAYER259,2024-05-13,6.61,8,Action-Adventure,3.16,3,Premium,LOW
ENG-002587,PLAYER259,2024-05-20,7.57,6,Racing,5.10,1,Premium,LOW
ENG-002588,PLAYER259,2024-05-27,5.15,6,Sports,1.75,9,Premium,LOW
ENG-002589,PLAYER259,2024-06-03,8.92,10,FPS,3.60,12,Premium,LOW
ENG-002590,PLAYER259,2024-06-10,8.39,8,Indie,2.89,5,Premium,LOW
ENG-002591,PLAYER260,2024-04-08,8.07,9,Fighting,2.74,3,Extra,LOW
ENG-002592,PLAYER260,2024-04-15,9.10,6,Action-Adventure,7.17,2,Extra,MEDIUM
ENG-002593,PLAYER260,2024-04-22,9.09,7,Racing,2.43,2,Extra,MEDIUM
ENG-002594,PLAYER260,2024-04-29,11.52,10,Action-RPG,8.42,4,Extra,MEDIUM
ENG-002595,PLAYER260,2024-05-06,11.37,7,Action-Adventure,6.02,3,Extra,MEDIUM
ENG-002596,PLAYER260,2024-05-13,6.63,4,Racing,3.08,9,Extra,LOW
ENG-002597,PLAYER260,2024-05-20,11.40,7,Puzzle,8.99,8,Extra,MEDIUM
ENG-002598,PLAYER260,2024-05-27,12.23,14,Racing,4.44,10,Extra,MEDIUM
ENG-002599,PLAYER260,2024-06-03,11.48,11,Action-RPG,4.56,12,Extra,MEDIUM
ENG-002600,PLAYER260,2024-06-10,7.36,6,FPS,3.82,8,Extra,LOW
ENG-002601,PLAYER261,2024-04-08,3.90,2,FPS,3.09,4,Extra,LOW
ENG-002602,PLAYER261,2024-04-15,10.77,10,Fighting,7.37,10,Extra,MEDIUM
ENG-002603,PLAYER261,2024-04-22,5.23,6,Fighting,3.88,8,Extra,LOW
ENG-002604,PLAYER261,2024-04-29,6.65,4,Action-Adventure,4.33,10,Extra,LOW
ENG-002605,PLAYER261,2024-05-06,9.86,7,Puzzle,3.19,5,Extra,MEDIUM
ENG-002606,PLAYER261,2024-05-13,10.12,10,Fighting,6.55,8,Extra,MEDIUM
ENG-002607,PLAYER261,2024-05-20,4.24,4,Action-Adventure,2.40,7,Extra,LOW
