session_id,player_id,controller_id,controller_serial,session_start_at,session_end_at,session_minutes,game_title,input_anomaly_count,disconnect_count,battery_start_percent,battery_end_percent
SESS-0007821,PLAYER900,CTRL-1032,ZCT2E-C9423380,2024-05-09T21:19:00Z,2024-05-10T01:17:00Z,238,Helldivers 2,15,1,84,50
SESS-0007822,PLAYER103,CTRL-0114,ZCT1W-U2019943,2024-04-10T10:01:00Z,2024-04-10T12:58:00Z,177,Astro Bot,0,0,96,85
SESS-0007823,PLAYER335,CTRL-0377,ZCT2E-N1950399,2024-04-17T05:41:00Z,2024-04-17T06:20:00Z,39,Astro Bot,17,1,95,80
SESS-0007824,PLAYER849,CTRL-0971,ZCT1W-Q3668591,2024-05-28T05:08:00Z,2024-05-28T07:19:00Z,131,Fortnite,1,0,98,81
SESS-0007825,PLAYER763,CTRL-0873,ZCT1W-M1351266,2024-04-28T02:28:00Z,2024-04-28T05:16:00Z,168,Gran Turismo 7,1,0,71,51
SESS-0007826,PLAYER297,CTRL-0335,ZCT2E-Q1464274,2024-06-09T01:57:00Z,2024-06-09T04:52:00Z,175,Call of Duty,0,1,74,56
SESS-0007827,PLAYER057,CTRL-0063,ZCT2E-C2333367,2024-04-29T04:08:00Z,2024-04-29T06:11:00Z,123,Spider-Man 2,1,0,64,30
SESS-0007828,PLAYER373,CTRL-0421,ZCT2E-D9573753,2024-04-16T02:18:00Z,2024-04-16T04:57:00Z,159,Street Fighter 6,1,0,98,92
SESS-0007829,PLAYER427,CTRL-0482,ZCT1W-A7361721,2024-04-26T23:53:00Z,2024-04-27T01:00:00Z,67,Astro Bot,11,0,82,54
SESS-0007830,PLAYER846,CTRL-0968,ZCT1W-C7045114,2024-05-18T17:50:00Z,2024-05-18T19:12:00Z,82,The Last of Us Part I,2,1,79,57
SESS-0007831,PLAYER405,CTRL-0458,ZCT1W-K8155525,2024-06-03T16:24:00Z,2024-06-03T19:00:00Z,156,Spider-Man 2,0,0,89,57
SESS-0007832,PLAYER236,CTRL-0265,ZCT1W-D5664879,2024-04-09T22:29:00Z,2024-04-10T00:02:00Z,93,EA FC 24,17,1,63,33
SESS-0007833,PLAYER503,CTRL-0570,ZCT2E-B2516637,2024-04-20T13:25:00Z,2024-04-20T17:05:00Z,220,God of War Ragnarök,7,0,97,63
SESS-0007834,PLAYER738,CTRL-0841,ZCT1W-D8671109,2024-04-30T13:46:00Z,2024-04-30T17:34:00Z,228,The Last of Us Part I,16,3,79,46
SESS-0007835,PLAYER399,CTRL-0452,ZCT1W-B4534635,2024-05-13T15:44:00Z,2024-05-13T17:18:00Z,94,EA FC 24,0,1,88,61
SESS-0007836,PLAYER436,CTRL-0492,ZCT2E-L8132878,2024-05-06T05:47:00Z,2024-05-06T06:58:00Z,71,Spider-Man 2,0,0,60,28
SESS-0007837,PLAYER393,CTRL-0443,ZCT2E-P6945304,2024-05-15T18:04:00Z,2024-05-15T20:49:00Z,165,Spider-Man 2,20,0,77,58
SESS-0007838,PLAYER565,CTRL-0640,ZCT2E-P3081328,2024-05-02T08:31:00Z,2024-05-02T11:03:00Z,152,Astro Bot,1,1,98,64
SESS-0007839,PLAYER390,CTRL-0439,ZCT2E-W4323637,2024-04-24T22:43:00Z,2024-04-25T01:53:00Z,190,Fortnite,18,1,72,41
SESS-0007840,PLAYER019,CTRL-0020,ZCT1W-U3307889,2024-05-08T14:01:00Z,2024-05-08T17:49:00Z,228,Spider-Man 2,0,0,67,41
SESS-0007841,PLAYER305,CTRL-0344,ZCT1W-S2625102,2024-05-20T22:11:00Z,2024-05-21T01:29:00Z,198,Street Fighter 6,1,1,100,78
SESS-0007842,PLAYER717,CTRL-0816,ZCT1W-P5228095,2024-05-29T23:54:00Z,2024-05-30T03:12:00Z,198,Gran Turismo 7,4,0,86,58
SESS-0007843,PLAYER997,CTRL-1147,ZCT2E-N8034544,2024-05-20T23:07:00Z,2024-05-21T02:57:00Z,230,Fortnite,3,0,82,62
SESS-0007844,PLAYER590,CTRL-0668,ZCT2E-W4268180,2024-04-30T23:13:00Z,2024-05-01T02:59:00Z,226,Call of Duty,0,1,79,70
SESS-0007845,PLAYER734,CTRL-0835,ZCT2E-D6394118,2024-04-17T01:07:00Z,2024-04-17T04:12:00Z,185,Spider-Man 2,7,1,75,57
SESS-0007846,PLAYER073,CTRL-0080,ZCT1W-R1115938,2024-06-08T10:34:00Z,2024-06-08T14:25:00Z,231,Helldivers 2,3,1,74,63
SESS-0007847,PLAYER415,CTRL-0469,ZCT1W-F1651169,2024-04-17T20:33:00Z,2024-04-17T22:22:00Z,109,The Last of Us Part I,0,0,79,74
SESS-0007848,PLAYER906,CTRL-1040,ZCT2E-M8213757,2024-05-05T08:27:00Z,2024-05-05T10:06:00Z,99,God of War Ragnarök,2,1,100,68
SESS-0007849,PLAYER022,CTRL-0023,ZCT2E-X3822312,2024-04-28T06:53:00Z,2024-04-28T10:30:00Z,217,The Last of Us Part I,4,0,96,91
SESS-0007850,PLAYER852,CTRL-0974,ZCT1W-S6359632,2024-05-15T13:55:00Z,2024-05-15T16:33:00Z,158,EA FC 24,1,1,70,51
SESS-0007851,PLAYER686,CTRL-0780,ZCT2E-D5903591,2024-04-27T22:58:00Z,2024-04-28T02:37:00Z,219,EA FC 24,9,2,79,55
SESS-0007852,PLAYER353,CTRL-0398,ZCT2E-T4536127,2024-04-17T15:22:00Z,2024-04-17T18:52:00Z,210,Street Fighter 6,18,1,67,59
SESS-0007853,PLAYER213,CTRL-0238,ZCT2E-A3190232,2024-04-30T21:36:00Z,2024-05-01T00:42:00Z,186,Fortnite,5,1,93,61
SESS-0007854,PLAYER978,CTRL-1126,ZCT2E-B9043979,2024-05-09T16:10:00Z,2024-05-09T18:11:00Z,121,Astro Bot,20,3,79,65
SESS-0007855,PLAYER238,CTRL-0267,ZCT1W-B9286841,2024-05-20T21:16:00Z,2024-05-21T00:38:00Z,202,Astro Bot,0,1,79,57
SESS-0007856,PLAYER976,CTRL-1121,ZCT2E-N5101891,2024-04-12T23:08:00Z,2024-04-13T02:41:00Z,213,Call of Duty,13,1,65,35
SESS-0007857,PLAYER155,CTRL-0175,ZCT1W-C4555258,2024-05-31T04:34:00Z,2024-05-31T05:45:00Z,71,EA FC 24,1,0,76,62
SESS-0007858,PLAYER762,CTRL-0872,ZCT1W-K3925160,2024-05-23T00:29:00Z,2024-05-23T01:35:00Z,66,Helldivers 2,3,0,100,93
SESS-0007859,PLAYER433,CTRL-0489,ZCT2E-D7339384,2024-04-24T18:21:00Z,2024-04-24T20:43:00Z,142,Helldivers 2,2,1,99,68
SESS-0007860,PLAYER153,CTRL-0173,ZCT2E-W8117262,2024-05-31T01:37:00Z,2024-05-31T05:28:00Z,231,God of War Ragnarök,10,1,86,58
SESS-0007861,PLAYER905,CTRL-1039,ZCT1W-E3214575,2024-05-20T06:25:00Z,2024-05-20T08:45:00Z,140,Gran Turismo 7,9,1,69,51
SESS-0007862,PLAYER353,CTRL-0398,ZCT2E-T4536127,2024-04-14T18:01:00Z,2024-04-14T20:04:00Z,123,Call of Duty,18,1,76,62
SESS-0007863,PLAYER643,CTRL-0727,ZCT2E-J6386706,2024-04-09T21:18:00Z,2024-04-09T23:43:00Z,145,Call of Duty,12,1,80,73
SESS-0007864,PLAYER361,CTRL-0407,ZCT2E-P9705913,2024-05-16T13:41:00Z,2024-05-16T14:15:00Z,34,Spider-Man 2,5,1,79,47
SESS-0007865,PLAYER992,CTRL-1141,ZCT2E-S3610506,2024-05-04T10:15:00Z,2024-05-04T10:47:00Z,32,Fortnite,3,1,97,82
SESS-0007866,PLAYER545,CTRL-0617,ZCT2E-K6290495,2024-05-06T22:53:00Z,2024-05-07T02:48:00Z,235,Street Fighter 6,0,1,65,43
SESS-0007867,PLAYER714,CTRL-0813,ZCT1W-A9304303,2024-05-12T03:17:00Z,2024-05-12T06:23:00Z,186,The Last of Us Part I,0,0,68,48
SESS-0007868,PLAYER493,CTRL-0558,ZCT2E-S5512234,2024-06-09T05:20:00Z,2024-06-09T07:24:00Z,124,EA FC 24,1,0,61,34
SESS-0007869,PLAYER020,CTRL-0021,ZCT1W-G4659722,2024-05-13T00:34:00Z,2024-05-13T03:16:00Z,162,Fortnite,2,0,87,61
SESS-0007870,PLAYER032,CTRL-0035,ZCT1W-X2968404,2024-06-05T19:02:00Z,2024-06-05T21:08:00Z,126,Street Fighter 6,3,6,78,48
SESS-0007871,PLAYER741,CTRL-0847,ZCT2E-G5573719,2024-05-09T09:57:00Z,2024-05-09T13:34:00Z,217,Street Fighter 6,3,1,87,56
SESS-0007872,PLAYER686,CTRL-0780,ZCT2E-D5903591,2024-06-07T02:53:00Z,2024-06-07T03:52:00Z,59,Spider-Man 2,20,5,67,62
SESS-0007873,PLAYER704,CTRL-0801,ZCT1W-T3160312,2024-05-29T09:38:00Z,2024-05-29T10:53:00Z,75,Helldivers 2,8,0,76,47
SESS-0007874,PLAYER254,CTRL-0287,ZCT2E-G9181335,2024-04-12T03:28:00Z,2024-04-12T05:04:00Z,96,Call of Duty,1,0,84,58
SESS-0007875,PLAYER414,CTRL-0468,ZCT1W-S4593496,2024-04-16T22:28:00Z,2024-04-17T02:18:00Z,230,Spider-Man 2,15,1,94,65
SESS-0007876,PLAYER663,CTRL-0750,ZCT2E-E6832167,2024-06-04T06:17:00Z,2024-06-04T09:48:00Z,211,Street Fighter 6,1,0,68,59
SESS-0007877,PLAYER168,CTRL-0188,ZCT2E-T2462431,2024-05-10T13:34:00Z,2024-05-10T15:03:00Z,89,Street Fighter 6,1,1,76,64
SESS-0007878,PLAYER580,CTRL-0657,ZCT2E-Q1204695,2024-05-27T02:31:00Z,2024-05-27T06:00:00Z,209,Street Fighter 6,5,1,83,74
SESS-0007879,PLAYER435,CTRL-0491,ZCT1W-T3547579,2024-04-20T21:48:00Z,2024-04-20T23:59:00Z,131,EA FC 24,0,1,92,82
SESS-0007880,PLAYER734,CTRL-0835,ZCT2E-D6394118,2024-04-28T14:29:00Z,2024-04-28T17:44:00Z,195,Astro Bot,5,0,94,69
SESS-0007881,PLAYER978,CTRL-1126,ZCT2E-B9043979,2024-06-05T23:34:00Z,2024-06-06T02:29:00Z,175,Spider-Man 2,2,5,88,55
SESS-0007882,PLAYER147,CTRL-0165,ZCT2E-R7904201,2024-05-13T20:08:00Z,2024-05-13T23:29:00Z,201,Fortnite,0,1,64,56
SESS-0007883,PLAYER294,CTRL-0332,ZCT2E-T4076474,2024-05-09T01:02:00Z,2024-05-09T01:52:00Z,50,God of War Ragnarök,12,0,67,43
SESS-0007884,PLAYER086,CTRL-0093,ZCT2E-D5421311,2024-04-15T02:28:00Z,2024-04-15T06:28:00Z,240,Gran Turismo 7,0,0,65,47
SESS-0007885,PLAYER150,CTRL-0169,ZCT1W-P3630678,2024-05-15T17:06:00Z,2024-05-15T20:11:00Z,185,EA FC 24,2,1,63,58
SESS-0007886,PLAYER856,CTRL-0978,ZCT2E-S3754469,2024-05-27T16:27:00Z,2024-05-27T19:54:00Z,207,Gran Turismo 7,2,1,64,57
SESS-0007887,PLAYER666,CTRL-0754,ZCT1W-T7084360,2024-04-15T14:16:00Z,2024-04-15T15:24:00Z,68,Spider-Man 2,1,1,64,33
SESS-0007888,PLAYER201,CTRL-0225,ZCT2E-G4739295,2024-06-09T04:45:00Z,2024-06-09T05:52:00Z,67,The Last of Us Part I,2,1,87,72
SESS-0007889,PLAYER010,CTRL-0011,ZCT2E-E1576194,2024-05-23T21:44:00Z,2024-05-24T01:13:00Z,209,God of War Ragnarök,4,0,63,53
SESS-0007890,PLAYER244,CTRL-0275,ZCT2E-V2723751,2024-04-13T05:16:00Z,2024-04-13T08:33:00Z,197,Helldivers 2,3,1,95,74
SESS-0007891,PLAYER512,CTRL-0580,ZCT1W-M7078057,2024-05-30T12:46:00Z,2024-05-30T14:36:00Z,110,Fortnite,0,0,84,75
SESS-0007892,PLAYER440,CTRL-0496,ZCT1W-N1288778,2024-05-21T23:04:00Z,2024-05-22T01:29:00Z,145,Fortnite,15,6,75,69
SESS-0007893,PLAYER843,CTRL-0965,ZCT1W-L1579384,2024-05-29T03:27:00Z,2024-05-29T05:32:00Z,125,Fortnite,13,1,63,30
SESS-0007894,PLAYER785,CTRL-0898,ZCT1W-W6380429,2024-05-04T14:41:00Z,2024-05-04T18:17:00Z,216,Gran Turismo 7,17,1,64,42
SESS-0007895,PLAYER221,CTRL-0246,ZCT2E-W8564486,2024-05-26T15:31:00Z,2024-05-26T18:30:00Z,179,Helldivers 2,5,0,79,65
SESS-0007896,PLAYER128,CTRL-0142,ZCT1W-H1402667,2024-06-05T03:23:00Z,2024-06-05T04:12:00Z,49,Gran Turismo 7,18,6,78,53
SESS-0007897,PLAYER626,CTRL-0707,ZCT2E-U3560283,2024-04-08T14:59:00Z,2024-04-08T18:55:00Z,236,Gran Turismo 7,1,0,93,68
SESS-0007898,PLAYER221,CTRL-0246,ZCT2E-W8564486,2024-05-24T20:27:00Z,2024-05-24T21:30:00Z,63,Fortnite,9,1,85,67
SESS-0007899,PLAYER713,CTRL-0811,ZCT1W-C2067513,2024-04-24T08:11:00Z,2024-04-24T09:23:00Z,72,Call of Duty,19,1,87,72
SESS-0007900,PLAYER864,CTRL-0988,ZCT2E-Q7555770,2024-06-05T08:37:00Z,2024-06-05T11:57:00Z,200,Helldivers 2,2,1,89,80
SESS-0007901,PLAYER130,CTRL-0144,ZCT1W-R3844728,2024-05-30T07:44:00Z,2024-05-30T08:14:00Z,30,Astro Bot,1,0,78,49
SESS-0007902,PLAYER626,CTRL-0707,ZCT2E-U3560283,2024-05-18T11:05:00Z,2024-05-18T11:50:00Z,45,Street Fighter 6,1,0,83,54
SESS-0007903,PLAYER491,CTRL-0554,ZCT1W-F5948143,2024-04-23T11:19:00Z,2024-04-23T14:51:00Z,212,Spider-Man 2,13,0,94,67
SESS-0007904,PLAYER357,CTRL-0403,ZCT2E-F8232405,2024-04-09T02:33:00Z,2024-04-09T04:13:00Z,100,Gran Turismo 7,0,0,88,69
SESS-0007905,PLAYER359,CTRL-0405,ZCT1W-A6720097,2024-05-12T12:20:00Z,2024-05-12T14:19:00Z,119,The Last of Us Part I,16,0,67,50
SESS-0007906,PLAYER411,CTRL-0464,ZCT1W-T1597875,2024-06-08T17:34:00Z,2024-06-08T20:40:00Z,186,Spider-Man 2,14,2,64,48
SESS-0007907,PLAYER490,CTRL-0553,ZCT2E-P4790986,2024-04-10T22:02:00Z,2024-04-11T00:00:00Z,118,God of War Ragnarök,2,1,99,75
SESS-0007908,PLAYER962,CTRL-1106,ZCT1W-C2703060,2024-05-21T06:43:00Z,2024-05-21T08:33:00Z,110,God of War Ragnarök,4,0,74,54
SESS-0007909,PLAYER020,CTRL-0021,ZCT1W-G4659722,2024-04-11T02:28:00Z,2024-04-11T04:33:00Z,125,EA FC 24,8,1,72,48
SESS-0007910,PLAYER918,CTRL-1054,ZCT2E-W7068696,2024-05-29T10:48:00Z,2024-05-29T11:29:00Z,41,EA FC 24,14,0,75,60
SESS-0007911,PLAYER664,CTRL-0751,ZCT1W-S4063727,2024-05-23T21:11:00Z,2024-05-23T23:47:00Z,156,Gran Turismo 7,1,1,62,56
SESS-0007912,PLAYER716,CTRL-0815,ZCT2E-E6759540,2024-04-21T00:20:00Z,2024-04-21T03:18:00Z,178,God of War Ragnarök,4,1,83,72
SESS-0007913,PLAYER905,CTRL-1039,ZCT1W-E3214575,2024-05-15T19:28:00Z,2024-05-15T22:57:00Z,209,God of War Ragnarök,10,1,81,58
SESS-0007914,PLAYER567,CTRL-0643,ZCT1W-Q9247292,2024-05-25T04:14:00Z,2024-05-25T05:26:00Z,72,God of War Ragnarök,1,0,91,80
SESS-0007915,PLAYER886,CTRL-1012,ZCT1W-N2371426,2024-05-26T08:40:00Z,2024-05-26T12:33:00Z,233,Spider-Man 2,10,3,65,34
SESS-0007916,PLAYER901,CTRL-1034,ZCT2E-F8578703,2024-04-15T12:34:00Z,2024-04-15T14:03:00Z,89,Helldivers 2,12,3,64,57
SESS-0007917,PLAYER471,CTRL-0533,ZCT2E-F1179053,2024-06-08T00:36:00Z,2024-06-08T03:50:00Z,194,Helldivers 2,3,1,88,78
SESS-0007918,PLAYER037,CTRL-0042,ZCT1W-X1750538,2024-05-20T05:28:00Z,2024-05-20T08:56:00Z,208,Spider-Man 2,1,1,80,62
SESS-0007919,PLAYER661,CTRL-0747,ZCT2E-X2619058,2024-06-07T05:36:00Z,2024-06-07T06:14:00Z,38,God of War Ragnarök,0,0,70,55
SESS-0007920,PLAYER791,CTRL-0905,ZCT1W-K7386601,2024-06-01T15:36:00Z,2024-06-01T17:22:00Z,106,God of War Ragnarök,3,0,84,50
SESS-0007921,PLAYER177,CTRL-0198,ZCT2E-X2568722,2024-04-25T02:31:00Z,2024-04-25T03:19:00Z,48,Helldivers 2,2,0,67,53
SESS-0007922,PLAYER537,CTRL-0608,ZCT2E-F5780038,2024-05-24T07:30:00Z,2024-05-24T08:34:00Z,64,Street Fighter 6,15,1,91,73
SESS-0007923,PLAYER895,CTRL-1025,ZCT2E-A5291312,2024-05-08T11:08:00Z,2024-05-08T13:03:00Z,115,Astro Bot,2,0,68,39
SESS-0007924,PLAYER726,CTRL-0827,ZCT1W-D9349199,2024-05-24T22:20:00Z,2024-05-25T01:38:00Z,198,EA FC 24,0,0,61,28
SESS-0007925,PLAYER988,CTRL-1137,ZCT1W-F1628491,2024-05-31T04:20:00Z,2024-05-31T05:53:00Z,93,The Last of Us Part I,4,1,84,56
SESS-0007926,PLAYER413,CTRL-0466,ZCT1W-J8887227,2024-04-17T10:38:00Z,2024-04-17T11:55:00Z,77,Fortnite,18,0,63,29
SESS-0007927,PLAYER894,CTRL-1022,ZCT2E-X7761231,2024-04-09T06:05:00Z,2024-04-09T09:26:00Z,201,Spider-Man 2,4,0,91,75
SESS-0007928,PLAYER199,CTRL-0223,ZCT1W-V7900127,2024-04-24T21:21:00Z,2024-04-24T23:05:00Z,104,Gran Turismo 7,2,1,100,74
SESS-0007929,PLAYER662,CTRL-0749,ZCT1W-D4810526,2024-05-27T21:22:00Z,2024-05-27T23:37:00Z,135,Call of Duty,4,0,77,47
SESS-0007930,PLAYER408,CTRL-0461,ZCT1W-M2326525,2024-06-08T08:16:00Z,2024-06-08T09:44:00Z,88,Street Fighter 6,15,0,69,60
SESS-0007931,PLAYER320,CTRL-0361,ZCT1W-X2782083,2024-04-15T22:11:00Z,2024-04-16T00:35:00Z,144,Fortnite,6,0,81,52
SESS-0007932,PLAYER148,CTRL-0167,ZCT1W-S3690206,2024-05-03T06:42:00Z,2024-05-03T10:30:00Z,228,EA FC 24,1,0,70,62
SESS-0007933,PLAYER738,CTRL-0841,ZCT1W-D8671109,2024-04-23T23:21:00Z,2024-04-24T02:46:00Z,205,Call of Duty,16,5,66,39
SESS-0007934,PLAYER817,CTRL-0932,ZCT1W-E6313738,2024-05-29T08:00:00Z,2024-05-29T09:53:00Z,113,God of War Ragnarök,3,0,92,84
SESS-0007935,PLAYER455,CTRL-0514,ZCT2E-A6329920,2024-05-05T20:28:00Z,2024-05-05T23:28:00Z,180,Helldivers 2,15,0,90,67
SESS-0007936,PLAYER954,CTRL-1096,ZCT1W-N6791229,2024-04-18T11:22:00Z,2024-04-18T12:59:00Z,97,Helldivers 2,1,1,100,68
SESS-0007937,PLAYER761,CTRL-0871,ZCT2E-R3569227,2024-05-13T21:32:00Z,2024-05-14T01:05:00Z,213,Fortnite,8,1,77,62
SESS-0007938,PLAYER763,CTRL-0873,ZCT1W-M1351266,2024-04-17T22:14:00Z,2024-04-18T00:13:00Z,119,Helldivers 2,2,0,85,54
SESS-0007939,PLAYER002,CTRL-002,ZCT1W-4E5F6G7H,2024-04-13T03:44:00Z,2024-04-13T06:00:00Z,136,Street Fighter 6,17,0,71,63
SESS-0007940,PLAYER234,CTRL-0262,ZCT2E-M3433361,2024-06-07T12:28:00Z,2024-06-07T14:39:00Z,131,EA FC 24,2,0,84,79
SESS-0007941,PLAYER750,CTRL-0857,ZCT2E-V7222701,2024-04-26T21:45:00Z,2024-04-26T23:36:00Z,111,Fortnite,12,1,66,56
SESS-0007942,PLAYER808,CTRL-0922,ZCT2E-S5788268,2024-05-03T08:37:00Z,2024-05-03T11:15:00Z,158,Gran Turismo 7,8,1,87,76
SESS-0007943,PLAYER174,CTRL-0195,ZCT2E-X1715977,2024-05-30T19:35:00Z,2024-05-30T21:42:00Z,127,Gran Turismo 7,7,1,95,65
SESS-0007944,PLAYER451,CTRL-0509,ZCT2E-E8015348,2024-06-02T08:35:00Z,2024-06-02T09:11:00Z,36,Gran Turismo 7,1,1,95,89
SESS-0007945,PLAYER185,CTRL-0208,ZCT1W-C8189612,2024-05-27T15:55:00Z,2024-05-27T18:19:00Z,144,Helldivers 2,0,1,97,62
SESS-0007946,PLAYER512,CTRL-0580,ZCT1W-M7078057,2024-05-19T13:29:00Z,2024-05-19T14:36:00Z,67,Helldivers 2,3,1,69,64
SESS-0007947,PLAYER893,CTRL-1020,ZCT1W-A5962433,2024-04-26T01:31:00Z,2024-04-26T04:07:00Z,156,Fortnite,14,1,99,90
SESS-0007948,PLAYER580,CTRL-0656,ZCT2E-V3006411,2024-04-29T15:03:00Z,2024-04-29T18:48:00Z,225,Astro Bot,11,0,74,62
SESS-0007949,PLAYER542,CTRL-0614,ZCT2E-R4533909,2024-05-01T18:00:00Z,2024-05-01T19:13:00Z,73,Call of Duty,15,1,96,63
SESS-0007950,PLAYER871,CTRL-0995,ZCT2E-Q4433725,2024-04-20T02:28:00Z,2024-04-20T04:47:00Z,139,Fortnite,20,0,87,65
SESS-0007951,PLAYER891,CTRL-1018,ZCT1W-K5057290,2024-06-03T02:48:00Z,2024-06-03T03:45:00Z,57,EA FC 24,11,1,78,70
SESS-0007952,PLAYER809,CTRL-0924,ZCT1W-C2033804,2024-06-05T12:21:00Z,2024-06-05T13:59:00Z,98,Astro Bot,13,5,95,85
SESS-0007953,PLAYER910,CTRL-1044,ZCT1W-D1404486,2024-05-10T07:07:00Z,2024-05-10T10:08:00Z,181,God of War Ragnarök,13,0,67,58
SESS-0007954,PLAYER750,CTRL-0857,ZCT2E-V7222701,2024-06-06T18:50:00Z,2024-06-06T20:37:00Z,107,The Last of Us Part I,18,0,65,37
SESS-0007955,PLAYER302,CTRL-0341,ZCT1W-G9661473,2024-04-21T08:45:00Z,2024-04-21T10:52:00Z,127,EA FC 24,1,1,74,62
SESS-0007956,PLAYER385,CTRL-0434,ZCT2E-M2336977,2024-05-06T18:22:00Z,2024-05-06T19:37:00Z,75,Gran Turismo 7,4,0,80,49
SESS-0007957,PLAYER467,CTRL-0528,ZCT1W-V4588635,2024-05-26T16:04:00Z,2024-05-26T16:59:00Z,55,EA FC 24,17,0,70,57
SESS-0007958,PLAYER739,CTRL-0843,ZCT2E-G2951710,2024-05-25T11:48:00Z,2024-05-25T14:16:00Z,148,EA FC 24,0,1,98,88
SESS-0007959,PLAYER535,CTRL-0606,ZCT1W-B7278644,2024-05-31T15:16:00Z,2024-05-31T16:57:00Z,101,Street Fighter 6,4,0,87,82
SESS-0007960,PLAYER219,CTRL-0244,ZCT2E-G7556539,2024-05-03T01:25:00Z,2024-05-03T02:30:00Z,65,Fortnite,2,1,79,63
SESS-0007961,PLAYER221,CTRL-0247,ZCT1W-F1527651,2024-05-23T04:22:00Z,2024-05-23T06:47:00Z,145,God of War Ragnarök,17,1,61,37
SESS-0007962,PLAYER329,CTRL-0370,ZCT1W-L4108891,2024-05-02T11:28:00Z,2024-05-02T12:57:00Z,89,God of War Ragnarök,9,0,62,29
SESS-0007963,PLAYER689,CTRL-0783,ZCT2E-F4512830,2024-04-28T09:29:00Z,2024-04-28T12:10:00Z,161,God of War Ragnarök,16,1,87,71
SESS-0007964,PLAYER831,CTRL-0950,ZCT1W-V6396474,2024-05-23T07:26:00Z,2024-05-23T10:14:00Z,168,Spider-Man 2,13,1,62,47
SESS-0007965,PLAYER201,CTRL-0225,ZCT2E-G4739295,2024-04-10T17:28:00Z,2024-04-10T18:16:00Z,48,Gran Turismo 7,4,1,80,49
SESS-0007966,PLAYER232,CTRL-0259,ZCT2E-U7875441,2024-04-15T13:39:00Z,2024-04-15T15:11:00Z,92,Helldivers 2,1,1,72,53
SESS-0007967,PLAYER669,CTRL-0757,ZCT1W-N5974384,2024-04-09T12:13:00Z,2024-04-09T15:18:00Z,185,God of War Ragnarök,10,0,97,84
SESS-0007968,PLAYER473,CTRL-0535,ZCT2E-S1218011,2024-04-21T10:30:00Z,2024-04-21T12:30:00Z,120,Astro Bot,7,0,98,79
SESS-0007969,PLAYER566,CTRL-0641,ZCT1W-F7148254,2024-04-28T17:47:00Z,2024-04-28T21:14:00Z,207,Spider-Man 2,3,3,98,92
SESS-0007970,PLAYER633,CTRL-0716,ZCT2E-L7964689,2024-06-07T16:13:00Z,2024-06-07T17:42:00Z,89,Helldivers 2,2,1,76,42
SESS-0007971,PLAYER241,CTRL-0270,ZCT2E-K3198789,2024-04-21T20:32:00Z,2024-04-21T22:36:00Z,124,The Last of Us Part I,0,1,66,55
SESS-0007972,PLAYER765,CTRL-0876,ZCT2E-Q8588532,2024-05-10T00:31:00Z,2024-05-10T04:01:00Z,210,The Last of Us Part I,16,0,91,78
SESS-0007973,PLAYER614,CTRL-0693,ZCT2E-A3356654,2024-05-19T04:30:00Z,2024-05-19T06:45:00Z,135,The Last of Us Part I,3,1,78,49
SESS-0007974,PLAYER312,CTRL-0352,ZCT2E-A6079496,2024-05-27T19:40:00Z,2024-05-27T21:33:00Z,113,Gran Turismo 7,3,0,68,34
SESS-0007975,PLAYER294,CTRL-0332,ZCT2E-T4076474,2024-05-25T05:47:00Z,2024-05-25T08:06:00Z,139,Fortnite,16,1,61,54
SESS-0007976,PLAYER047,CTRL-0052,ZCT2E-J3455003,2024-05-17T17:40:00Z,2024-05-17T21:35:00Z,235,Helldivers 2,14,5,85,76
SESS-0007977,PLAYER629,CTRL-0711,ZCT2E-H4644612,2024-04-10T13:36:00Z,2024-04-10T15:50:00Z,134,God of War Ragnarök,1,0,82,76
SESS-0007978,PLAYER073,CTRL-0080,ZCT1W-R1115938,2024-05-11T13:13:00Z,2024-05-11T15:15:00Z,122,Helldivers 2,0,0,79,68
SESS-0007979,PLAYER157,CTRL-0177,ZCT1W-U9116934,2024-06-02T10:49:00Z,2024-06-02T13:58:00Z,189,Fortnite,6,1,93,83
SESS-0007980,PLAYER300,CTRL-0338,ZCT2E-E7760247,2024-05-11T08:13:00Z,2024-05-11T09:50:00Z,97,Call of Duty,11,1,78,44
SESS-0007981,PLAYER115,CTRL-0128,ZCT2E-G7634775,2024-05-29T06:49:00Z,2024-05-29T07:57:00Z,68,Helldivers 2,10,1,87,82
SESS-0007982,PLAYER286,CTRL-0322,ZCT1W-K9167564,2024-04-25T09:49:00Z,2024-04-25T10:37:00Z,48,Helldivers 2,1,1,90,68
SESS-0007983,PLAYER361,CTRL-0408,ZCT1W-E1254735,2024-05-17T12:53:00Z,2024-05-17T16:45:00Z,232,Astro Bot,17,6,87,70
SESS-0007984,PLAYER259,CTRL-0293,ZCT2E-A8989988,2024-05-15T06:23:00Z,2024-05-15T09:53:00Z,210,Street Fighter 6,3,0,100,75
SESS-0007985,PLAYER548,CTRL-0621,ZCT1W-U5854470,2024-05-24T15:46:00Z,2024-05-24T18:57:00Z,191,Fortnite,7,3,63,56
SESS-0007986,PLAYER826,CTRL-0944,ZCT1W-Q7207712,2024-05-26T02:19:00Z,2024-05-26T06:03:00Z,224,EA FC 24,5,2,98,88
SESS-0007987,PLAYER446,CTRL-0503,ZCT1W-B6392918,2024-04-24T15:39:00Z,2024-04-24T19:11:00Z,212,Astro Bot,3,5,74,54
