controller_id,player_id,controller_serial,controller_model,product_code,purchase_date,registration_date,warranty_status,warranty_expiry_date,warranty_months,asset_status
CTRL-0775,PLAYER683,ZCT2E-T7305252,DualSense Wireless Controller,DS-STANDARD,2023-02-23,2023-02-24,OUT_OF_WARRANTY,2024-02-23,12,Purchased
CTRL-0776,PLAYER683,ZCT1W-U2653843,DualSense Wireless Controller,DS-STANDARD,2021-08-29,2021-09-28,OUT_OF_WARRANTY,2022-08-29,12,Purchased
CTRL-0777,PLAYER684,ZCT1W-M8077121,DualSense Wireless Controller,DS-STANDARD,2021-03-23,2021-04-03,OUT_OF_WARRANTY,2022-03-23,12,Purchased
CTRL-0778,PLAYER685,ZCT2E-Q9770547,DualSense Limited Edition Controller,DS-LIMITED,2023-03-28,2023-04-23,OUT_OF_WARRANTY,2024-03-27,12,Purchased
CTRL-0779,PLAYER686,ZCT2E-X1430177,DualSense Wireless Controller,DS-STANDARD,2022-01-06,2022-01-06,OUT_OF_WARRANTY,2023-01-06,12,Purchased
CTRL-0780,PLAYER686,ZCT2E-D5903591,DualSense Wireless Controller,DS-STANDARD,2021-02-28,2021-03-23,OUT_OF_WARRANTY,2022-02-28,12,Purchased
CTRL-0781,PLAYER687,ZCT2E-J7016123,DualSense Edge Wireless Controller,DS-EDGE,2022-12-06,2022-12-17,OUT_OF_WARRANTY,2023-12-06,12,Purchased
CTRL-0782,PLAYER688,ZCT1W-J8482755,DualSense Wireless Controller,DS-STANDARD,2022-10-27,2022-11-10,OUT_OF_WARRANTY,2023-10-27,12,Purchased
CTRL-0783,PLAYER689,ZCT2E-F4512830,DualSense Wireless Controller,DS-STANDARD,2022-10-22,2022-11-14,OUT_OF_WARRANTY,2023-10-22,12,Purchased
CTRL-0784,PLAYER690,ZCT2E-M3886654,DualSense Wireless Controller,DS-STANDARD,2021-07-02,2021-07-12,OUT_OF_WARRANTY,2022-07-02,12,Purchased
CTRL-0785,PLAYER691,ZCT2E-V4818006,DualSense Wireless Controller,DS-STANDARD,2022-09-19,2022-09-22,OUT_OF_WARRANTY,2023-09-19,12,Purchased
CTRL-0786,PLAYER691,ZCT1W-W7812644,DualSense Wireless Controller,DS-STANDARD,2023-10-16,2023-11-05,IN_WARRANTY,2024-10-15,12,Purchased
CTRL-0787,PLAYER692,ZCT1W-N4391499,DualSense Wireless Controller,DS-STANDARD,2023-09-22,2023-10-03,IN_WARRANTY,2024-09-21,12,Purchased
CTRL-0788,PLAYER693,ZCT2E-Q7064346,DualSense Wireless Controller,DS-STANDARD,2021-12-12,2021-12-22,OUT_OF_WARRANTY,2022-12-12,12,Purchased
CTRL-0789,PLAYER694,ZCT1W-D4184143,DualSense Wireless Controller,DS-STANDARD,2023-11-03,2023-11-25,IN_WARRANTY,2024-11-02,12,Purchased
CTRL-0790,PLAYER694,ZCT2E-T3984802,DualSense Wireless Controller,DS-STANDARD,2021-06-05,2021-06-11,OUT_OF_WARRANTY,2022-06-05,12,Purchased
CTRL-0791,PLAYER695,ZCT1W-C7788683,DualSense Wireless Controller,DS-STANDARD,2021-10-26,2021-11-17,OUT_OF_WARRANTY,2022-10-26,12,Purchased
CTRL-0792,PLAYER696,ZCT2E-T6935773,DualSense Wireless Controller,DS-STANDARD,2023-02-28,2023-03-03,OUT_OF_WARRANTY,2024-02-28,12,Purchased
CTRL-0793,PLAYER697,ZCT2E-V2379281,DualSense Wireless Controller,DS-STANDARD,2022-04-06,2022-04-20,OUT_OF_WARRANTY,2023-04-06,12,Purchased
CTRL-0794,PLAYER698,ZCT1W-H3600666,DualSense Wireless Controller,DS-STANDARD,2022-07-15,2022-07-15,OUT_OF_WARRANTY,2023-07-15,12,Purchased
CTRL-0795,PLAYER699,ZCT2E-H4673793,DualSense Wireless Controller,DS-STANDARD,2022-04-08,2022-04-22,OUT_OF_WARRANTY,2023-04-08,12,Purchased
CTRL-0796,PLAYER699,ZCT1W-E1208345,DualSense Wireless Controller,DS-STANDARD,2021-02-12,2021-03-11,OUT_OF_WARRANTY,2022-02-12,12,Purchased
CTRL-0797,PLAYER700,ZCT2E-Q7954589,DualSense Wireless Controller,DS-STANDARD,2022-01-29,2022-02-11,OUT_OF_WARRANTY,2023-01-29,12,Purchased
CTRL-0798,PLAYER701,ZCT1W-S7704457,DualSense Edge Wireless Controller,DS-EDGE,2023-03-04,2023-03-27,OUT_OF_WARRANTY,2024-03-03,12,Purchased
CTRL-0799,PLAYER702,ZCT2E-M5421758,DualSense Wireless Controller,DS-STANDARD,2023-01-17,2023-02-14,OUT_OF_WARRANTY,2024-01-17,12,Purchased
CTRL-0800,PLAYER703,ZCT1W-L6990710,DualSense Limited Edition Controller,DS-LIMITED,2021-10-03,2021-10-13,OUT_OF_WARRANTY,2022-10-03,12,Purchased
CTRL-0801,PLAYER704,ZCT1W-T3160312,DualSense Wireless Controller,DS-STANDARD,2023-11-06,2023-11-28,IN_WARRANTY,2024-11-05,12,Purchased
CTRL-0802,PLAYER705,ZCT2E-T6259401,DualSense Wireless Controller,DS-STANDARD,2022-04-12,2022-05-05,OUT_OF_WARRANTY,2023-04-12,12,Purchased
CTRL-0803,PLAYER706,ZCT2E-W4757489,DualSense Wireless Controller,DS-STANDARD,2021-04-19,2021-05-03,OUT_OF_WARRANTY,2022-04-19,12,Purchased
CTRL-0804,PLAYER707,ZCT2E-R8317957,DualSense Limited Edition Controller,DS-LIMITED,2021-12-17,2021-12-17,OUT_OF_WARRANTY,2022-12-17,12,Purchased
CTRL-0805,PLAYER707,ZCT2E-T1965457,DualSense Wireless Controller,DS-STANDARD,2023-09-04,2023-10-01,IN_WARRANTY,2024-09-03,12,Purchased
CTRL-0806,PLAYER708,ZCT1W-C6946051,DualSense Limited Edition Controller,DS-LIMITED,2022-07-20,2022-08-07,OUT_OF_WARRANTY,2023-07-20,12,Purchased
CTRL-0807,PLAYER709,ZCT2E-A9234422,DualSense Wireless Controller,DS-STANDARD,2021-10-01,2021-10-13,OUT_OF_WARRANTY,2022-10-01,12,Purchased
CTRL-0808,PLAYER710,ZCT1W-X8585176,DualSense Wireless Controller,DS-STANDARD,2022-09-16,2022-09-26,OUT_OF_WARRANTY,2023-09-16,12,Purchased
CTRL-0809,PLAYER711,ZCT1W-U9522069,DualSense Wireless Controller,DS-STANDARD,2021-10-23,2021-11-16,OUT_OF_WARRANTY,2022-10-23,12,Purchased
CTRL-0810,PLAYER712,ZCT2E-A1888704,DualSense Wireless Controller,DS-STANDARD,2023-01-04,2023-01-22,OUT_OF_WARRANTY,2024-01-04,12,Purchased
CTRL-0811,PLAYER713,ZCT1W-C2067513,DualSense Edge Wireless Controller,DS-EDGE,2023-12-21,2024-01-03,IN_WARRANTY,2024-12-20,12,Purchased
CTRL-0812,PLAYER713,ZCT1W-G5174163,DualSense Wireless Controller,DS-STANDARD,2022-01-03,2022-01-29,OUT_OF_WARRANTY,2023-01-03,12,Purchased
CTRL-0813,PLAYER714,ZCT1W-A9304303,DualSense Wireless Controller,DS-STANDARD,2022-11-11,2022-11-13,OUT_OF_WARRANTY,2023-11-11,12,Purchased
CTRL-0814,PLAYER715,ZCT1W-N7500351,DualSense Wireless Controller,DS-STANDARD,2023-02-20,2023-03-14,OUT_OF_WARRANTY,2024-02-20,12,Purchased
CTRL-0815,PLAYER716,ZCT2E-E6759540,DualSense Wireless Controller,DS-STANDARD,2022-09-30,2022-10-11,OUT_OF_WARRANTY,2023-09-30,12,Purchased
CTRL-0816,PLAYER717,ZCT1W-P5228095,DualSense Wireless Controller,DS-STANDARD,2022-01-13,2022-01-21,OUT_OF_WARRANTY,2023-01-13,12,Purchased
CTRL-0817,PLAYER718,ZCT2E-G4802391,DualSense Edge Wireless Controller,DS-EDGE,2022-12-21,2023-01-10,OUT_OF_WARRANTY,2023-12-21,12,Purchased
CTRL-0818,PLAYER719,ZCT1W-L8578729,DualSense Wireless Controller,DS-STANDARD,2023-12-09,2023-12-17,IN_WARRANTY,2024-12-08,12,Purchased
CTRL-0819,PLAYER720,ZCT1W-V2021747,DualSense Wireless Controller,DS-STANDARD,2021-05-02,2021-05-23,OUT_OF_WARRANTY,2022-05-02,12,Purchased
CTRL-0820,PLAYER720,ZCT2E-D3827180,DualSense Limited Edition Controller,DS-LIMITED,2023-12-20,2023-12-20,IN_WARRANTY,2024-12-19,12,Purchased
CTRL-0821,PLAYER721,ZCT1W-L7455092,DualSense Wireless Controller,DS-STANDARD,2023-02-07,2023-03-06,OUT_OF_WARRANTY,2024-02-07,12,Purchased
CTRL-0822,PLAYER721,ZCT1W-F4162204,DualSense Wireless Controller,DS-STANDARD,2023-10-18,2023-10-23,IN_WARRANTY,2024-10-17,12,Purchased
CTRL-0823,PLAYER722,ZCT1W-M2626815,DualSense Wireless Controller,DS-STANDARD,2021-11-13,2021-12-02,OUT_OF_WARRANTY,2022-11-13,12,Purchased
CTRL-0824,PLAYER723,ZCT2E-U3968364,DualSense Wireless Controller,DS-STANDARD,2021-12-30,2022-01-15,OUT_OF_WARRANTY,2022-12-30,12,Purchased
CTRL-0825,PLAYER724,ZCT1W-Q1509048,DualSense Wireless Controller,DS-STANDARD,2024-01-06,2024-02-03,IN_WARRANTY,2025-01-05,12,Purchased
CTRL-0826,PLAYER725,ZCT1W-K5889399,DualSense Wireless Controller,DS-STANDARD,2022-01-05,2022-01-23,OUT_OF_WARRANTY,2023-01-05,12,Purchased
CTRL-0827,PLAYER726,ZCT1W-D9349199,DualSense Wireless Controller,DS-STANDARD,2021-11-14,2021-12-03,OUT_OF_WARRANTY,2022-11-14,12,Purchased
CTRL-0828,PLAYER727,ZCT2E-Q7523750,DualSense Wireless Controller,DS-STANDARD,2021-08-27,2021-09-17,OUT_OF_WARRANTY,2022-08-27,12,Purchased
CTRL-0829,PLAYER728,ZCT1W-L5130922,DualSense Wireless Controller,DS-STANDARD,2022-05-06,2022-06-05,OUT_OF_WARRANTY,2023-05-06,12,Purchased
CTRL-0830,PLAYER729,ZCT2E-G7782771,DualSense Limited Edition Controller,DS-LIMITED,2021-05-01,2021-05-30,OUT_OF_WARRANTY,2022-05-01,12,Purchased
CTRL-0831,PLAYER730,ZCT2E-X2657259,DualSense Wireless Controller,DS-STANDARD,2021-07-06,2021-07-27,OUT_OF_WARRANTY,2022-07-06,12,Purchased
CTRL-0832,PLAYER731,ZCT2E-S9924232,DualSense Wireless Controller,DS-STANDARD,2022-02-16,2022-02-25,OUT_OF_WARRANTY,2023-02-16,12,Purchased
CTRL-0833,PLAYER732,ZCT2E-E8514591,DualSense Wireless Controller,DS-STANDARD,2022-08-23,2022-09-22,OUT_OF_WARRANTY,2023-08-23,12,Purchased
CTRL-0834,PLAYER733,ZCT2E-N8300418,DualSense Wireless Controller,DS-STANDARD,2023-10-02,2023-10-02,IN_WARRANTY,2024-10-01,12,Purchased
CTRL-0835,PLAYER734,ZCT2E-D6394118,DualSense Wireless Controller,DS-STANDARD,2023-03-08,2023-03-17,OUT_OF_WARRANTY,2024-03-07,12,Purchased
CTRL-0836,PLAYER734,ZCT2E-K1924685,DualSense Wireless Controller,DS-STANDARD,2021-03-27,2021-04-02,OUT_OF_WARRANTY,2022-03-27,12,Purchased
CTRL-0837,PLAYER735,ZCT1W-K3908477,DualSense Wireless Controller,DS-STANDARD,2021-04-09,2021-04-26,OUT_OF_WARRANTY,2022-04-09,12,Purchased
CTRL-0838,PLAYER736,ZCT1W-B6082589,DualSense Edge Wireless Controller,DS-EDGE,2023-02-28,2023-03-06,OUT_OF_WARRANTY,2024-02-28,12,Purchased
CTRL-0839,PLAYER737,ZCT2E-T1879717,DualSense Wireless Controller,DS-STANDARD,2023-06-08,2023-07-01,OUT_OF_WARRANTY,2024-06-07,12,Purchased
CTRL-0840,PLAYER737,ZCT1W-S7221393,DualSense Wireless Controller,DS-STANDARD,2021-04-02,2021-05-01,OUT_OF_WARRANTY,2022-04-02,12,Purchased
CTRL-0841,PLAYER738,ZCT1W-D8671109,DualSense Wireless Controller,DS-STANDARD,2022-03-30,2022-04-21,OUT_OF_WARRANTY,2023-03-30,12,Purchased
CTRL-0842,PLAYER738,ZCT2E-C4415979,DualSense Wireless Controller,DS-STANDARD,2021-02-01,2021-02-02,OUT_OF_WARRANTY,2022-02-01,12,Purchased
CTRL-0843,PLAYER739,ZCT2E-G2951710,DualSense Wireless Controller,DS-STANDARD,2021-01-10,2021-02-07,OUT_OF_WARRANTY,2022-01-10,12,Purchased
CTRL-0844,PLAYER739,ZCT1W-X6549075,DualSense Wireless Controller,DS-STANDARD,2023-03-10,2023-04-05,OUT_OF_WARRANTY,2024-03-09,12,Purchased
CTRL-0845,PLAYER740,ZCT1W-M7743748,DualSense Limited Edition Controller,DS-LIMITED,2021-10-18,2021-11-06,OUT_OF_WARRANTY,2022-10-18,12,Purchased
CTRL-0846,PLAYER741,ZCT1W-V5331630,DualSense Wireless Controller,DS-STANDARD,2023-05-16,2023-06-06,OUT_OF_WARRANTY,2024-05-15,12,Purchased
CTRL-0847,PLAYER741,ZCT2E-G5573719,DualSense Wireless Controller,DS-STANDARD,2021-01-21,2021-02-03,OUT_OF_WARRANTY,2022-01-21,12,Purchased
CTRL-0848,PLAYER742,ZCT2E-N5665520,DualSense Wireless Controller,DS-STANDARD,2022-01-24,2022-02-19,OUT_OF_WARRANTY,2023-01-24,12,Purchased
CTRL-0849,PLAYER743,ZCT2E-J1174981,DualSense Wireless Controller,DS-STANDARD,2023-03-21,2023-03-22,OUT_OF_WARRANTY,2024-03-20,12,Purchased
CTRL-0850,PLAYER744,ZCT2E-E4740892,DualSense Limited Edition Controller,DS-LIMITED,2021-08-23,2021-08-26,OUT_OF_WARRANTY,2022-08-23,12,Purchased
CTRL-0851,PLAYER745,ZCT1W-R2115690,DualSense Wireless Controller,DS-STANDARD,2022-11-02,2022-11-07,OUT_OF_WARRANTY,2023-11-02,12,Purchased
CTRL-0852,PLAYER746,ZCT2E-X7680763,DualSense Edge Wireless Controller,DS-EDGE,2022-08-07,2022-08-24,OUT_OF_WARRANTY,2023-08-07,12,Purchased
CTRL-0853,PLAYER747,ZCT2E-K5387228,DualSense Wireless Controller,DS-STANDARD,2021-09-02,2021-09-14,OUT_OF_WARRANTY,2022-09-02,12,Purchased
CTRL-0854,PLAYER747,ZCT1W-C9354503,DualSense Wireless Controller,DS-STANDARD,2023-11-28,2023-11-29,IN_WARRANTY,2024-11-27,12,Purchased
CTRL-0855,PLAYER748,ZCT2E-R2834486,DualSense Wireless Controller,DS-STANDARD,2021-03-19,2021-04-14,OUT_OF_WARRANTY,2022-03-19,12,Purchased
CTRL-0856,PLAYER749,ZCT2E-F2402709,DualSense Wireless Controller,DS-STANDARD,2021-05-19,2021-05-26,OUT_OF_WARRANTY,2022-05-19,12,Purchased
CTRL-0857,PLAYER750,ZCT2E-V7222701,DualSense Wireless Controller,DS-STANDARD,2021-10-20,2021-11-03,OUT_OF_WARRANTY,2022-10-20,12,Purchased
CTRL-0858,PLAYER751,ZCT1W-X9449329,DualSense Wireless Controller,DS-STANDARD,2022-01-23,2022-02-16,OUT_OF_WARRANTY,2023-01-23,12,Purchased
CTRL-0859,PLAYER752,ZCT1W-L1734135,DualSense Wireless Controller,DS-STANDARD,2021-11-09,2021-11-19,OUT_OF_WARRANTY,2022-11-09,12,Purchased
CTRL-0860,PLAYER753,ZCT2E-F6873992,DualSense Wireless Controller,DS-STANDARD,2021-04-26,2021-05-08,OUT_OF_WARRANTY,2022-04-26,12,Purchased
CTRL-0861,PLAYER754,ZCT2E-E5895685,DualSense Wireless Controller,DS-STANDARD,2022-04-07,2022-04-12,OUT_OF_WARRANTY,2023-04-07,12,Purchased
CTRL-0862,PLAYER755,ZCT1W-L8363043,DualSense Limited Edition Controller,DS-LIMITED,2023-06-22,2023-06-24,IN_WARRANTY,2024-06-21,12,Purchased
CTRL-0863,PLAYER756,ZCT1W-V9867708,DualSense Wireless Controller,DS-STANDARD,2021-11-26,2021-11-30,OUT_OF_WARRANTY,2022-11-26,12,Purchased
CTRL-0864,PLAYER756,ZCT2E-B2868408,DualSense Wireless Controller,DS-STANDARD,2023-04-20,2023-05-06,OUT_OF_WARRANTY,2024-04-19,12,Purchased
CTRL-0865,PLAYER757,ZCT1W-V3850704,DualSense Wireless Controller,DS-STANDARD,2022-10-21,2022-11-01,OUT_OF_WARRANTY,2023-10-21,12,Purchased
CTRL-0866,PLAYER758,ZCT1W-E2741350,DualSense Wireless Controller,DS-STANDARD,2021-01-13,2021-01-25,OUT_OF_WARRANTY,2022-01-13,12,Purchased
CTRL-0867,PLAYER758,ZCT1W-U1980083,DualSense Wireless Controller,DS-STANDARD,2021-09-03,2021-09-30,OUT_OF_WARRANTY,2022-09-03,12,Purchased
CTRL-0868,PLAYER759,ZCT1W-W1590477,DualSense Wireless Controller,DS-STANDARD,2021-06-01,2021-06-01,OUT_OF_WARRANTY,2022-06-01,12,Purchased
CTRL-0869,PLAYER760,ZCT2E-U7476923,DualSense Edge Wireless Controller,DS-EDGE,2022-08-02,2022-08-23,OUT_OF_WARRANTY,2023-08-02,12,Purchased
CTRL-0870,PLAYER761,ZCT2E-Q4987424,DualSense Wireless Controller,DS-STANDARD,2022-05-28,2022-06-08,OUT_OF_WARRANTY,2023-05-28,12,Purchased
CTRL-0871,PLAYER761,ZCT2E-R3569227,DualSense Wireless Controller,DS-STANDARD,2023-01-08,2023-01-15,OUT_OF_WARRANTY,2024-01-08,12,Purchased
CTRL-0872,PLAYER762,ZCT1W-K3925160,DualSense Wireless Controller,DS-STANDARD,2023-03-07,2023-03-15,OUT_OF_WARRANTY,2024-03-06,12,Purchased
CTRL-0873,PLAYER763,ZCT1W-M1351266,DualSense Wireless Controller,DS-STANDARD,2022-09-07,2022-09-11,OUT_OF_WARRANTY,2023-09-07,12,Purchased
CTRL-0874,PLAYER764,ZCT1W-Q7884890,DualSense Edge Wireless Controller,DS-EDGE,2022-04-10,2022-04-22,OUT_OF_WARRANTY,2023-04-10,12,Purchased
CTRL-0875,PLAYER765,ZCT1W-W6921373,DualSense Wireless Controller,DS-STANDARD,2023-04-12,2023-04-25,OUT_OF_WARRANTY,2024-04-11,12,Purchased
CTRL-0876,PLAYER765,ZCT2E-Q8588532,DualSense Wireless Controller,DS-STANDARD,2023-03-07,2023-03-21,OUT_OF_WARRANTY,2024-03-06,12,Purchased
CTRL-0877,PLAYER766,ZCT2E-L6469556,DualSense Wireless Controller,DS-STANDARD,2021-09-30,2021-10-23,OUT_OF_WARRANTY,2022-09-30,12,Purchased
CTRL-0878,PLAYER767,ZCT1W-H4639973,DualSense Wireless Controller,DS-STANDARD,2022-02-03,2022-03-05,OUT_OF_WARRANTY,2023-02-03,12,Purchased
CTRL-0879,PLAYER768,ZCT2E-Q7848595,DualSense Wireless Controller,DS-STANDARD,2022-09-21,2022-09-27,OUT_OF_WARRANTY,2023-09-21,12,Purchased
CTRL-0880,PLAYER769,ZCT2E-E8889191,DualSense Wireless Controller,DS-STANDARD,2023-07-16,2023-07-25,IN_WARRANTY,2024-07-15,12,Purchased
CTRL-0881,PLAYER770,ZCT2E-B4345540,DualSense Wireless Controller,DS-STANDARD,2021-11-17,2021-12-08,OUT_OF_WARRANTY,2022-11-17,12,Purchased
CTRL-0882,PLAYER771,ZCT2E-S8244130,DualSense Wireless Controller,DS-STANDARD,2023-06-27,2023-06-27,IN_WARRANTY,2024-06-26,12,Purchased
CTRL-0883,PLAYER772,ZCT1W-N3891398,DualSense Wireless Controller,DS-STANDARD,2021-11-16,2021-12-06,OUT_OF_WARRANTY,2022-11-16,12,Purchased
CTRL-0884,PLAYER773,ZCT2E-U4318696,DualSense Wireless Controller,DS-STANDARD,2022-10-11,2022-10-25,OUT_OF_WARRANTY,2023-10-11,12,Purchased
CTRL-0885,PLAYER774,ZCT1W-E9165219,DualSense Wireless Controller,DS-STANDARD,2023-12-23,2024-01-15,IN_WARRANTY,2024-12-22,12,Purchased
CTRL-0886,PLAYER774,ZCT1W-X2628473,DualSense Wireless Controller,DS-STANDARD,2021-06-25,2021-06-25,OUT_OF_WARRANTY,2022-06-25,12,Purchased
CTRL-0887,PLAYER775,ZCT1W-B6561791,DualSense Wireless Controller,DS-STANDARD,2022-10-04,2022-11-02,OUT_OF_WARRANTY,2023-10-04,12,Purchased
CTRL-0888,PLAYER776,ZCT2E-G3526697,DualSense Wireless Controller,DS-STANDARD,2022-09-22,2022-10-18,OUT_OF_WARRANTY,2023-09-22,12,Purchased
CTRL-0889,PLAYER776,ZCT1W-M6293212,DualSense Wireless Controller,DS-STANDARD,2023-07-04,2023-07-19,IN_WARRANTY,2024-07-03,12,Purchased
CTRL-0890,PLAYER777,ZCT2E-F5861048,DualSense Wireless Controller,DS-STANDARD,2021-11-24,2021-12-22,OUT_OF_WARRANTY,2022-11-24,12,Purchased
CTRL-0891,PLAYER778,ZCT1W-F7965663,DualSense Wireless Controller,DS-STANDARD,2023-04-20,2023-04-25,OUT_OF_WARRANTY,2024-04-19,12,Purchased
CTRL-0892,PLAYER779,ZCT2E-J5184066,DualSense Wireless Controller,DS-STANDARD,2021-10-28,2021-11-26,OUT_OF_WARRANTY,2022-10-28,12,Purchased
CTRL-0893,PLAYER780,ZCT2E-D1660659,DualSense Wireless Controller,DS-STANDARD,2023-02-20,2023-03-07,OUT_OF_WARRANTY,2024-02-20,12,Purchased
CTRL-0894,PLAYER781,ZCT2E-R3859809,DualSense Wireless Controller,DS-STANDARD,2023-01-13,2023-02-11,OUT_OF_WARRANTY,2024-01-13,12,Purchased
CTRL-0895,PLAYER782,ZCT2E-U4050662,DualSense Wireless Controller,DS-STANDARD,2021-02-10,2021-02-25,OUT_OF_WARRANTY,2022-02-10,12,Purchased
CTRL-0896,PLAYER783,ZCT2E-L2426239,DualSense Wireless Controller,DS-STANDARD,2021-05-22,2021-05-27,OUT_OF_WARRANTY,2022-05-22,12,Purchased
CTRL-0897,PLAYER784,ZCT1W-V6034918,DualSense Wireless Controller,DS-STANDARD,2021-11-03,2021-11-06,OUT_OF_WARRANTY,2022-11-03,12,Purchased
CTRL-0898,PLAYER785,ZCT1W-W6380429,DualSense Wireless Controller,DS-STANDARD,2021-06-20,2021-07-01,OUT_OF_WARRANTY,2022-06-20,12,Purchased
CTRL-0899,PLAYER786,ZCT2E-A8008491,DualSense Edge Wireless Controller,DS-EDGE,2021-12-13,2021-12-24,OUT_OF_WARRANTY,2022-12-13,12,Purchased
CTRL-0900,PLAYER787,ZCT2E-G9613805,DualSense Wireless Controller,DS-STANDARD,2023-12-02,2023-12-30,IN_WARRANTY,2024-12-01,12,Purchased
CTRL-0901,PLAYER788,ZCT1W-R6344676,DualSense Wireless Controller,DS-STANDARD,2021-04-17,2021-05-07,OUT_OF_WARRANTY,2022-04-17,12,Purchased
CTRL-0902,PLAYER789,ZCT1W-K5414310,DualSense Edge Wireless Controller,DS-EDGE,2023-07-09,2023-07-22,IN_WARRANTY,2024-07-08,12,Purchased
CTRL-0903,PLAYER789,ZCT2E-B5577437,DualSense Wireless Controller,DS-STANDARD,2023-07-28,2023-08-18,IN_WARRANTY,2024-07-27,12,Purchased
CTRL-0904,PLAYER790,ZCT1W-L1526365,DualSense Wireless Controller,DS-STANDARD,2021-01-22,2021-02-14,OUT_OF_WARRANTY,2022-01-22,12,Purchased
CTRL-0905,PLAYER791,ZCT1W-K7386601,DualSense Wireless Controller,DS-STANDARD,2023-08-21,2023-09-02,IN_WARRANTY,2024-08-20,12,Purchased
CTRL-0906,PLAYER792,ZCT2E-B5534607,DualSense Wireless Controller,DS-STANDARD,2022-11-19,2022-11-30,OUT_OF_WARRANTY,2023-11-19,12,Purchased
CTRL-0907,PLAYER793,ZCT2E-P6739966,DualSense Wireless Controller,DS-STANDARD,2022-12-11,2023-01-03,OUT_OF_WARRANTY,2023-12-11,12,Purchased
CTRL-0908,PLAYER794,ZCT2E-T4236382,DualSense Wireless Controller,DS-STANDARD,2022-07-01,2022-07-03,OUT_OF_WARRANTY,2023-07-01,12,Purchased
CTRL-0909,PLAYER795,ZCT2E-X2422629,DualSense Wireless Controller,DS-STANDARD,2022-10-15,2022-11-11,OUT_OF_WARRANTY,2023-10-15,12,Purchased
CTRL-0910,PLAYER796,ZCT1W-A3156305,DualSense Wireless Controller,DS-STANDARD,2021-08-08,2021-08-15,OUT_OF_WARRANTY,2022-08-08,12,Purchased
CTRL-0911,PLAYER797,ZCT1W-F7264416,DualSense Limited Edition Controller,DS-LIMITED,2022-05-01,2022-05-25,OUT_OF_WARRANTY,2023-05-01,12,Purchased
CTRL-0912,PLAYER798,ZCT1W-C1161820,DualSense Wireless Controller,DS-STANDARD,2022-11-30,2022-12-27,OUT_OF_WARRANTY,2023-11-30,12,Purchased
CTRL-0913,PLAYER799,ZCT1W-E8730320,DualSense Wireless Controller,DS-STANDARD,2022-11-09,2022-12-04,OUT_OF_WARRANTY,2023-11-09,12,Purchased
CTRL-0914,PLAYER800,ZCT1W-V3046457,DualSense Limited Edition Controller,DS-LIMITED,2021-10-12,2021-10-18,OUT_OF_WARRANTY,2022-10-12,12,Purchased
CTRL-0915,PLAYER801,ZCT1W-F2538535,DualSense Edge Wireless Controller,DS-EDGE,2021-07-07,2021-07-07,OUT_OF_WARRANTY,2022-07-07,12,Purchased
CTRL-0916,PLAYER802,ZCT2E-X4910362,DualSense Wireless Controller,DS-STANDARD,2021-06-12,2021-06-24,OUT_OF_WARRANTY,2022-06-12,12,Purchased
CTRL-0917,PLAYER803,ZCT2E-W9880742,DualSense Wireless Controller,DS-STANDARD,2022-02-09,2022-03-03,OUT_OF_WARRANTY,2023-02-09,12,Purchased
CTRL-0918,PLAYER804,ZCT2E-V4121650,DualSense Wireless Controller,DS-STANDARD,2021-05-06,2021-05-20,OUT_OF_WARRANTY,2022-05-06,12,Purchased
CTRL-0919,PLAYER805,ZCT1W-S1105921,DualSense Limited Edition Controller,DS-LIMITED,2022-02-09,2022-02-17,OUT_OF_WARRANTY,2023-02-09,12,Purchased
CTRL-0920,PLAYER806,ZCT1W-T4176691,DualSense Wireless Controller,DS-STANDARD,2021-06-05,2021-06-11,OUT_OF_WARRANTY,2022-06-05,12,Purchased
CTRL-0921,PLAYER807,ZCT1W-L4820432,DualSense Wireless Controller,DS-STANDARD,2022-08-31,2022-09-19,OUT_OF_WARRANTY,2023-08-31,12,Purchased
CTRL-0922,PLAYER808,ZCT2E-S5788268,DualSense Edge Wireless Controller,DS-EDGE,2022-03-23,2022-04-05,OUT_OF_WARRANTY,2023-03-23,12,Purchased
CTRL-0923,PLAYER808,ZCT2E-M5039461,DualSense Edge Wireless Controller,DS-EDGE,2022-05-31,2022-06-09,OUT_OF_WARRANTY,2023-05-31,12,Purchased
CTRL-0924,PLAYER809,ZCT1W-C2033804,DualSense Limited Edition Controller,DS-LIMITED,2022-12-06,2023-01-03,OUT_OF_WARRANTY,2023-12-06,12,Purchased
CTRL-0925,PLAYER810,ZCT1W-V8215793,DualSense Limited Edition Controller,DS-LIMITED,2023-07-03,2023-07-03,IN_WARRANTY,2024-07-02,12,Purchased
CTRL-0926,PLAYER811,ZCT1W-L7064624,DualSense Wireless Controller,DS-STANDARD,2021-05-15,2021-06-02,OUT_OF_WARRANTY,2022-05-15,12,Purchased
CTRL-0927,PLAYER812,ZCT2E-L8562950,DualSense Wireless Controller,DS-STANDARD,2023-09-11,2023-09-22,IN_WARRANTY,2024-09-10,12,Purchased
CTRL-0928,PLAYER813,ZCT2E-K9205525,DualSense Edge Wireless Controller,DS-EDGE,2022-10-04,2022-10-21,OUT_OF_WARRANTY,2023-10-04,12,Purchased
CTRL-0929,PLAYER814,ZCT1W-H3861403,DualSense Limited Edition Controller,DS-LIMITED,2022-12-24,2023-01-06,OUT_OF_WARRANTY,2023-12-24,12,Purchased
