affinity_id,player_id,product_code,product_category,affinity_score,affinity_reason,last_interaction_date
AFF-001094,PLAYER660,DS-LIMITED,Controller,0.16,PAST_PURCHASES,2024-05-14
AFF-001095,PLAYER683,DS-EDGE,Controller,0.37,SESSION_PATTERN,2024-05-29
AFF-001096,PLAYER379,DS-EDGE,Controller,0.44,RECENT_STORE_VIEWS,2024-04-17
AFF-001097,PLAYER920,DS-EDGE-MODULE,Controller,0.64,PAST_PURCHASES,2024-05-20
AFF-001098,PLAYER718,DS-LIMITED,Controller-Premium,0.88,PAST_PURCHASES,2024-06-09
AFF-001099,PLAYER478,DS-EDGE,Controller,0.25,SESSION_PATTERN,2024-04-09
AFF-001100,PLAYER401,DS-EDGE-MODULE,Controller,0.12,WISHLIST_ACTIVITY,2024-05-03
AFF-001101,PLAYER520,DS-EDGE-MODULE,Controller-Module,0.71,SESSION_PATTERN,2024-05-28
AFF-001102,PLAYER409,DS-EDGE,Controller,0.85,PAST_PURCHASES,2024-04-26
AFF-001103,PLAYER314,DS-LIMITED,Controller,0.45,WISHLIST_ACTIVITY,2024-05-10
AFF-001104,PLAYER960,DS-STANDARD,Controller-Standard,0.14,WISHLIST_ACTIVITY,2024-05-04
AFF-001105,PLAYER774,DS-LIMITED,Controller,0.24,RECENT_STORE_VIEWS,2024-06-03
AFF-001106,PLAYER921,DS-EDGE,Controller-Premium,0.94,SESSION_PATTERN,2024-04-26
AFF-001107,PLAYER379,DS-EDGE-MODULE,Controller,0.71,WISHLIST_ACTIVITY,2024-05-17
AFF-001108,PLAYER127,DS-STANDARD,Controller-Standard,0.60,PAST_PURCHASES,2024-05-01
AFF-001109,PLAYER632,DS-EDGE,Controller-Premium,0.75,RECENT_STORE_VIEWS,2024-06-09
AFF-001110,PLAYER074,DS-LIMITED,Controller-Premium,0.78,PAST_PURCHASES,2024-04-21
AFF-001111,PLAYER042,DS-EDGE,Controller-Premium,0.81,RECENT_STORE_VIEWS,2024-05-14
AFF-001112,PLAYER799,DS-STANDARD,Controller-Standard,0.40,SESSION_PATTERN,2024-04-13
AFF-001113,PLAYER751,DS-LIMITED,Controller,0.65,WISHLIST_ACTIVITY,2024-05-18
AFF-001114,PLAYER959,DS-LIMITED,Controller-Premium,0.77,WISHLIST_ACTIVITY,2024-04-19
AFF-001115,PLAYER958,DS-EDGE,Controller,0.16,PAST_PURCHASES,2024-06-10
AFF-001116,PLAYER017,DS-EDGE,Controller-Premium,0.69,PAST_PURCHASES,2024-04-13
AFF-001117,PLAYER171,DS-EDGE,Controller,0.73,WISHLIST_ACTIVITY,2024-05-18
AFF-001118,PLAYER541,DS-EDGE-MODULE,Controller,0.25,WISHLIST_ACTIVITY,2024-05-29
AFF-001119,PLAYER945,DS-EDGE,Controller,0.17,SESSION_PATTERN,2024-05-29
AFF-001120,PLAYER367,DS-STANDARD,Controller-Standard,0.67,WISHLIST_ACTIVITY,2024-04-20
AFF-001121,PLAYER152,DS-EDGE-MODULE,Controller,0.12,RECENT_STORE_VIEWS,2024-05-08
AFF-001122,PLAYER976,DS-EDGE,Controller,0.83,SESSION_PATTERN,2024-06-06
AFF-001123,PLAYER869,DS-LIMITED,Controller-Premium,0.85,RECENT_STORE_VIEWS,2024-05-18
AFF-001124,PLAYER355,DS-LIMITED,Controller,0.76,SESSION_PATTERN,2024-06-03
AFF-001125,PLAYER899,DS-EDGE-MODULE,Controller,0.77,SESSION_PATTERN,2024-06-01
AFF-001126,PLAYER397,DS-LIMITED,Controller,0.27,PAST_PURCHASES,2024-04-23
AFF-001127,PLAYER695,DS-LIMITED,Controller,0.30,WISHLIST_ACTIVITY,2024-06-10
AFF-001128,PLAYER604,DS-EDGE-MODULE,Controller,0.80,RECENT_STORE_VIEWS,2024-05-13
AFF-001129,PLAYER308,DS-STANDARD,Controller-Standard,0.62,RECENT_STORE_VIEWS,2024-05-06
AFF-001130,PLAYER450,DS-EDGE-MODULE,Controller,0.18,RECENT_STORE_VIEWS,2024-06-04
AFF-001131,PLAYER410,DS-LIMITED,Controller,0.97,SESSION_PATTERN,2024-05-10
AFF-001132,PLAYER231,DS-STANDARD,Controller-Standard,0.28,PAST_PURCHASES,2024-05-22
AFF-001133,PLAYER630,DS-EDGE,Controller-Premium,0.69,WISHLIST_ACTIVITY,2024-04-08
AFF-001134,PLAYER136,DS-EDGE,Controller,0.32,RECENT_STORE_VIEWS,2024-04-30
AFF-001135,PLAYER052,DS-EDGE,Controller,0.41,WISHLIST_ACTIVITY,2024-06-03
AFF-001136,PLAYER073,DS-LIMITED,Controller,0.12,WISHLIST_ACTIVITY,2024-05-02
AFF-001137,PLAYER827,DS-STANDARD,Controller-Standard,0.56,RECENT_STORE_VIEWS,2024-05-24
AFF-001138,PLAYER424,DS-EDGE,Controller,0.43,PAST_PURCHASES,2024-05-18
AFF-001139,PLAYER246,DS-EDGE-MODULE,Controller-Module,0.70,SESSION_PATTERN,2024-05-02
AFF-001140,PLAYER812,DS-LIMITED,Controller,0.28,RECENT_STORE_VIEWS,2024-05-26
AFF-001141,PLAYER233,DS-EDGE,Controller-Premium,0.95,PAST_PURCHASES,2024-05-28
AFF-001142,PLAYER152,DS-STANDARD,Controller-Standard,0.44,WISHLIST_ACTIVITY,2024-06-02
AFF-001143,PLAYER980,DS-EDGE-MODULE,Controller,0.73,PAST_PURCHASES,2024-04-18
AFF-001144,PLAYER936,DS-EDGE-MODULE,Controller,0.64,SESSION_PATTERN,2024-05-01
AFF-001145,PLAYER239,DS-EDGE-MODULE,Controller,0.89,WISHLIST_ACTIVITY,2024-05-30
AFF-001146,PLAYER593,DS-STANDARD,Controller-Standard,0.11,WISHLIST_ACTIVITY,2024-04-13
AFF-001147,PLAYER045,DS-EDGE,Controller,0.37,RECENT_STORE_VIEWS,2024-04-08
AFF-001148,PLAYER052,DS-EDGE-MODULE,Controller,0.76,RECENT_STORE_VIEWS,2024-04-21
AFF-001149,PLAYER223,DS-STANDARD,Controller-Standard,0.84,RECENT_STORE_VIEWS,2024-05-21
AFF-001150,PLAYER759,DS-EDGE-MODULE,Controller,0.57,WISHLIST_ACTIVITY,2024-04-30
AFF-001151,PLAYER061,DS-EDGE,Controller,0.31,SESSION_PATTERN,2024-04-23
AFF-001152,PLAYER682,DS-EDGE-MODULE,Controller,0.28,WISHLIST_ACTIVITY,2024-04-29
AFF-001153,PLAYER953,DS-LIMITED,Controller,0.32,PAST_PURCHASES,2024-05-04
AFF-001154,PLAYER183,DS-EDGE-MODULE,Controller,0.41,SESSION_PATTERN,2024-04-16
AFF-001155,PLAYER442,DS-EDGE,Controller,0.56,WISHLIST_ACTIVITY,2024-04-15
AFF-001156,PLAYER970,DS-EDGE-MODULE,Controller,0.31,WISHLIST_ACTIVITY,2024-06-01
AFF-001157,PLAYER761,DS-LIMITED,Controller,0.73,WISHLIST_ACTIVITY,2024-05-14
AFF-001158,PLAYER659,DS-EDGE,Controller,0.47,PAST_PURCHASES,2024-05-14
AFF-001159,PLAYER985,DS-EDGE,Controller,0.79,PAST_PURCHASES,2024-06-10
AFF-001160,PLAYER030,DS-STANDARD,Controller-Standard,0.92,WISHLIST_ACTIVITY,2024-05-18
AFF-001161,PLAYER653,DS-EDGE-MODULE,Controller,0.93,PAST_PURCHASES,2024-06-10
AFF-001162,PLAYER035,DS-EDGE,Controller,0.57,WISHLIST_ACTIVITY,2024-05-10
AFF-001163,PLAYER594,DS-LIMITED,Controller,0.55,SESSION_PATTERN,2024-05-22
AFF-001164,PLAYER433,DS-STANDARD,Controller-Standard,0.39,PAST_PURCHASES,2024-05-11
AFF-001165,PLAYER501,DS-EDGE-MODULE,Controller,0.80,WISHLIST_ACTIVITY,2024-05-27
AFF-001166,PLAYER296,DS-LIMITED,Controller,0.12,SESSION_PATTERN,2024-04-08
AFF-001167,PLAYER131,DS-EDGE,Controller-Premium,0.87,PAST_PURCHASES,2024-05-05
AFF-001168,PLAYER621,DS-EDGE-MODULE,Controller,0.17,RECENT_STORE_VIEWS,2024-06-02
AFF-001169,PLAYER603,DS-STANDARD,Controller-Standard,0.77,PAST_PURCHASES,2024-05-26
AFF-001170,PLAYER497,DS-LIMITED,Controller,0.30,PAST_PURCHASES,2024-05-25
AFF-001171,PLAYER093,DS-STANDARD,Controller-Standard,0.15,WISHLIST_ACTIVITY,2024-06-03
AFF-001172,PLAYER950,DS-LIMITED,Controller,0.51,SESSION_PATTERN,2024-05-05
AFF-001173,PLAYER067,DS-LIMITED,Controller,0.71,WISHLIST_ACTIVITY,2024-04-11
AFF-001174,PLAYER034,DS-STANDARD,Controller-Standard,0.45,PAST_PURCHASES,2024-05-28
AFF-001175,PLAYER960,DS-STANDARD,Controller-Standard,0.67,WISHLIST_ACTIVITY,2024-04-17
AFF-001176,PLAYER493,DS-STANDARD,Controller-Standard,0.41,WISHLIST_ACTIVITY,2024-05-25
AFF-001177,PLAYER042,DS-EDGE-MODULE,Controller-Module,0.70,PAST_PURCHASES,2024-06-10
AFF-001178,PLAYER542,DS-STANDARD,Controller-Standard,0.71,SESSION_PATTERN,2024-04-10
AFF-001179,PLAYER341,DS-EDGE,Controller,0.70,WISHLIST_ACTIVITY,2024-06-09
AFF-001180,PLAYER924,DS-STANDARD,Controller-Standard,0.22,WISHLIST_ACTIVITY,2024-04-20
AFF-001181,PLAYER935,DS-EDGE,Controller,0.62,RECENT_STORE_VIEWS,2024-04-16
AFF-001182,PLAYER895,DS-EDGE-MODULE,Controller,0.17,SESSION_PATTERN,2024-05-13
AFF-001183,PLAYER103,DS-EDGE-MODULE,Controller,0.72,PAST_PURCHASES,2024-04-11
AFF-001184,PLAYER178,DS-LIMITED,Controller,0.28,SESSION_PATTERN,2024-06-05
AFF-001185,PLAYER232,DS-EDGE-MODULE,Controller,0.53,WISHLIST_ACTIVITY,2024-04-15
AFF-001186,PLAYER034,DS-LIMITED,Controller,0.48,SESSION_PATTERN,2024-05-13
AFF-001187,PLAYER104,DS-EDGE-MODULE,Controller,0.29,RECENT_STORE_VIEWS,2024-04-19
AFF-001188,PLAYER008,DS-STANDARD,Controller-Standard,0.75,WISHLIST_ACTIVITY,2024-05-04
AFF-001189,PLAYER902,DS-EDGE-MODULE,Controller,0.46,RECENT_STORE_VIEWS,2024-06-09
AFF-001190,PLAYER788,DS-LIMITED,Controller,0.13,SESSION_PATTERN,2024-05-25
AFF-001191,PLAYER1000,DS-EDGE,Controller-Premium,0.91,WISHLIST_ACTIVITY,2024-06-10
AFF-001192,PLAYER607,DS-EDGE-MODULE,Controller,0.38,SESSION_PATTERN,2024-06-01
AFF-001193,PLAYER348,DS-EDGE,Controller,0.40,PAST_PURCHASES,2024-05-31
AFF-001194,PLAYER128,DS-EDGE,Controller,0.12,WISHLIST_ACTIVITY,2024-05-08
AFF-001195,PLAYER378,DS-EDGE-MODULE,Controller,0.31,PAST_PURCHASES,2024-04-18
AFF-001196,PLAYER115,DS-EDGE-MODULE,Controller,0.67,PAST_PURCHASES,2024-04-17
AFF-001197,PLAYER783,DS-LIMITED,Controller,0.64,WISHLIST_ACTIVITY,2024-06-02
AFF-001198,PLAYER365,DS-LIMITED,Controller-Premium,0.68,PAST_PURCHASES,2024-04-10
AFF-001199,PLAYER172,DS-LIMITED,Controller,0.60,RECENT_STORE_VIEWS,2024-04-30
AFF-001200,PLAYER598,DS-STANDARD,Controller-Standard,0.38,SESSION_PATTERN,2024-05-07
AFF-001201,PLAYER628,DS-EDGE,Controller,0.52,WISHLIST_ACTIVITY,2024-04-21
AFF-001202,PLAYER039,DS-LIMITED,Controller,0.78,WISHLIST_ACTIVITY,2024-05-15
AFF-001203,PLAYER941,DS-EDGE-MODULE,Controller,0.85,PAST_PURCHASES,2024-05-21
AFF-001204,PLAYER856,DS-EDGE-MODULE,Controller,0.65,RECENT_STORE_VIEWS,2024-05-19
AFF-001205,PLAYER748,DS-STANDARD,Controller-Standard,0.70,WISHLIST_ACTIVITY,2024-05-21
AFF-001206,PLAYER636,DS-EDGE-MODULE,Controller,0.53,RECENT_STORE_VIEWS,2024-04-29
AFF-001207,PLAYER678,DS-EDGE-MODULE,Controller,0.57,SESSION_PATTERN,2024-05-09
AFF-001208,PLAYER034,DS-EDGE-MODULE,Controller,0.22,WISHLIST_ACTIVITY,2024-05-07
AFF-001209,PLAYER741,DS-STANDARD,Controller-Standard,0.39,RECENT_STORE_VIEWS,2024-04-12
AFF-001210,PLAYER504,DS-LIMITED,Controller,0.77,PAST_PURCHASES,2024-06-08
AFF-001211,PLAYER247,DS-LIMITED,Controller,0.98,PAST_PURCHASES,2024-04-18
AFF-001212,PLAYER269,DS-LIMITED,Controller,0.26,WISHLIST_ACTIVITY,2024-04-22
AFF-001213,PLAYER821,DS-EDGE,Controller,0.49,SESSION_PATTERN,2024-05-15
AFF-001214,PLAYER383,DS-LIMITED,Controller,0.80,WISHLIST_ACTIVITY,2024-04-30
AFF-001215,PLAYER698,DS-EDGE-MODULE,Controller,0.58,SESSION_PATTERN,2024-04-15
AFF-001216,PLAYER314,DS-STANDARD,Controller-Standard,0.63,SESSION_PATTERN,2024-05-13
AFF-001217,PLAYER425,DS-EDGE,Controller,0.77,RECENT_STORE_VIEWS,2024-05-11
AFF-001218,PLAYER580,DS-EDGE-MODULE,Controller-Module,0.95,RECENT_STORE_VIEWS,2024-05-09
AFF-001219,PLAYER937,DS-EDGE-MODULE,Controller,0.24,RECENT_STORE_VIEWS,2024-06-07
AFF-001220,PLAYER094,DS-EDGE,Controller,0.75,RECENT_STORE_VIEWS,2024-04-19
AFF-001221,PLAYER560,DS-EDGE,Controller,0.87,WISHLIST_ACTIVITY,2024-06-06
AFF-001222,PLAYER870,DS-STANDARD,Controller-Standard,0.69,WISHLIST_ACTIVITY,2024-04-24
AFF-001223,PLAYER796,DS-EDGE,Controller,0.28,RECENT_STORE_VIEWS,2024-05-05
AFF-001224,PLAYER935,DS-STANDARD,Controller-Standard,0.43,SESSION_PATTERN,2024-05-07
AFF-001225,PLAYER296,DS-EDGE-MODULE,Controller,0.21,RECENT_STORE_VIEWS,2024-05-07
AFF-001226,PLAYER730,DS-EDGE-MODULE,Controller,0.25,RECENT_STORE_VIEWS,2024-05-17
AFF-001227,PLAYER616,DS-EDGE,Controller,0.52,WISHLIST_ACTIVITY,2024-05-31
AFF-001228,PLAYER579,DS-EDGE,Controller,0.89,SESSION_PATTERN,2024-05-27
AFF-001229,PLAYER447,DS-LIMITED,Controller,0.34,PAST_PURCHASES,2024-05-22
AFF-001230,PLAYER267,DS-EDGE,Controller,0.28,RECENT_STORE_VIEWS,2024-05-15
AFF-001231,PLAYER161,DS-LIMITED,Controller-Premium,0.71,SESSION_PATTERN,2024-04-09
AFF-001232,PLAYER330,DS-LIMITED,Controller,0.13,WISHLIST_ACTIVITY,2024-04-26
AFF-001233,PLAYER871,DS-EDGE,Controller-Premium,0.73,RECENT_STORE_VIEWS,2024-04-10
AFF-001234,PLAYER668,DS-EDGE,Controller-Premium,0.93,WISHLIST_ACTIVITY,2024-05-13
AFF-001235,PLAYER329,DS-EDGE,Controller,0.84,RECENT_STORE_VIEWS,2024-04-21
AFF-001236,PLAYER966,DS-EDGE,Controller,0.47,PAST_PURCHASES,2024-05-20
AFF-001237,PLAYER407,DS-EDGE,Controller,0.85,WISHLIST_ACTIVITY,2024-05-27
AFF-001238,PLAYER600,DS-EDGE,Controller-Premium,0.87,PAST_PURCHASES,2024-05-23
AFF-001239,PLAYER515,DS-EDGE-MODULE,Controller,0.50,WISHLIST_ACTIVITY,2024-05-15
AFF-001240,PLAYER372,DS-EDGE,Controller,0.44,PAST_PURCHASES,2024-05-11
AFF-001241,PLAYER058,DS-LIMITED,Controller,0.15,SESSION_PATTERN,2024-05-29
AFF-001242,PLAYER753,DS-LIMITED,Controller,0.38,WISHLIST_ACTIVITY,2024-04-09
AFF-001243,PLAYER228,DS-EDGE-MODULE,Controller,0.58,WISHLIST_ACTIVITY,2024-04-18
AFF-001244,PLAYER638,DS-STANDARD,Controller-Standard,0.83,RECENT_STORE_VIEWS,2024-04-13
AFF-001245,PLAYER904,DS-EDGE,Controller,0.75,PAST_PURCHASES,2024-05-14
AFF-001246,PLAYER730,DS-EDGE-MODULE,Controller,0.54,WISHLIST_ACTIVITY,2024-04-08
AFF-001247,PLAYER761,DS-STANDARD,Controller-Standard,0.35,SESSION_PATTERN,2024-04-17
AFF-001248,PLAYER120,DS-LIMITED,Controller,0.96,RECENT_STORE_VIEWS,2024-05-03
AFF-001249,PLAYER373,DS-EDGE-MODULE,Controller,0.57,RECENT_STORE_VIEWS,2024-04-27
AFF-001250,PLAYER864,DS-LIMITED,Controller,0.13,WISHLIST_ACTIVITY,2024-04-23
AFF-001251,PLAYER653,DS-EDGE-MODULE,Controller,0.74,RECENT_STORE_VIEWS,2024-04-26
AFF-001252,PLAYER606,DS-STANDARD,Controller-Standard,0.94,RECENT_STORE_VIEWS,2024-05-15
AFF-001253,PLAYER466,DS-LIMITED,Controller,0.73,PAST_PURCHASES,2024-04-23
AFF-001254,PLAYER083,DS-EDGE,Controller,0.77,RECENT_STORE_VIEWS,2024-05-03
AFF-001255,PLAYER107,DS-LIMITED,Controller,0.65,WISHLIST_ACTIVITY,2024-05-01
AFF-001256,PLAYER535,DS-EDGE-MODULE,Controller,0.41,SESSION_PATTERN,2024-04-19
AFF-001257,PLAYER932,DS-EDGE-MODULE,Controller,0.43,RECENT_STORE_VIEWS,2024-05-29
AFF-001258,PLAYER527,DS-EDGE-MODULE,Controller,0.27,WISHLIST_ACTIVITY,2024-04-21
AFF-001259,PLAYER947,DS-STANDARD,Controller-Standard,0.79,SESSION_PATTERN,2024-04-16
AFF-001260,PLAYER787,DS-EDGE-MODULE,Controller,0.70,PAST_PURCHASES,2024-05-26
AFF-001261,PLAYER442,DS-EDGE,Controller,0.15,PAST_PURCHASES,2024-05-17
AFF-001262,PLAYER048,DS-EDGE,Controller,0.58,RECENT_STORE_VIEWS,2024-04-08
AFF-001263,PLAYER236,DS-EDGE-MODULE,Controller,0.62,SESSION_PATTERN,2024-04-25
AFF-001264,PLAYER044,DS-LIMITED,Controller,0.19,WISHLIST_ACTIVITY,2024-05-26
AFF-001265,PLAYER061,DS-EDGE-MODULE,Controller,0.18,RECENT_STORE_VIEWS,2024-05-27
AFF-001266,PLAYER602,DS-STANDARD,Controller-Standard,0.78,SESSION_PATTERN,2024-06-08
AFF-001267,PLAYER371,DS-EDGE,Controller,0.82,PAST_PURCHASES,2024-05-02
AFF-001268,PLAYER308,DS-STANDARD,Controller-Standard,0.56,PAST_PURCHASES,2024-04-12
AFF-001269,PLAYER529,DS-EDGE,Controller-Premium,0.68,RECENT_STORE_VIEWS,2024-06-03
AFF-001270,PLAYER041,DS-EDGE,Controller-Premium,0.68,WISHLIST_ACTIVITY,2024-05-18
AFF-001271,PLAYER926,DS-EDGE-MODULE,Controller,0.80,WISHLIST_ACTIVITY,2024-05-08
AFF-001272,PLAYER313,DS-STANDARD,Controller-Standard,0.28,SESSION_PATTERN,2024-06-05
AFF-001273,PLAYER171,DS-EDGE,Controller,0.79,RECENT_STORE_VIEWS,2024-06-01
AFF-001274,PLAYER672,DS-STANDARD,Controller-Standard,0.73,WISHLIST_ACTIVITY,2024-04-14
AFF-001275,PLAYER997,DS-EDGE,Controller,0.65,WISHLIST_ACTIVITY,2024-04-22
AFF-001276,PLAYER482,DS-EDGE-MODULE,Controller,0.18,SESSION_PATTERN,2024-05-25
AFF-001277,PLAYER985,DS-LIMITED,Controller,0.70,RECENT_STORE_VIEWS,2024-05-01
AFF-001278,PLAYER644,DS-LIMITED,Controller,0.56,SESSION_PATTERN,2024-04-14
AFF-001279,PLAYER887,DS-LIMITED,Controller,0.29,PAST_PURCHASES,2024-04-24
AFF-001280,PLAYER834,DS-LIMITED,Controller,0.75,RECENT_STORE_VIEWS,2024-05-28
AFF-001281,PLAYER134,DS-EDGE,Controller,0.71,WISHLIST_ACTIVITY,2024-05-26
AFF-001282,PLAYER027,DS-STANDARD,Controller-Standard,0.83,WISHLIST_ACTIVITY,2024-05-03
AFF-001283,PLAYER703,DS-LIMITED,Controller,0.85,SESSION_PATTERN,2024-04-23
AFF-001284,PLAYER037,DS-EDGE-MODULE,Controller,0.53,WISHLIST_ACTIVITY,2024-05-16
AFF-001285,PLAYER283,DS-EDGE-MODULE,Controller,0.52,RECENT_STORE_VIEWS,2024-05-29
AFF-001286,PLAYER957,DS-STANDARD,Controller-Standard,0.61,SESSION_PATTERN,2024-05-19
AFF-001287,PLAYER021,DS-LIMITED,Controller,0.75,RECENT_STORE_VIEWS,2024-05-13
AFF-001288,PLAYER232,DS-EDGE,Controller,0.79,RECENT_STORE_VIEWS,2024-04-17
AFF-001289,PLAYER922,DS-STANDARD,Controller-Standard,0.10,RECENT_STORE_VIEWS,2024-04-19
AFF-001290,PLAYER282,DS-LIMITED,Controller,0.57,SESSION_PATTERN,2024-04-23
AFF-001291,PLAYER758,DS-STANDARD,Controller-Standard,0.54,WISHLIST_ACTIVITY,2024-05-27
AFF-001292,PLAYER033,DS-LIMITED,Controller,0.72,PAST_PURCHASES,2024-05-02
AFF-001293,PLAYER172,DS-STANDARD,Controller-Standard,0.20,SESSION_PATTERN,2024-05-19
AFF-001294,PLAYER254,DS-LIMITED,Controller,0.73,WISHLIST_ACTIVITY,2024-04-16
AFF-001295,PLAYER620,DS-STANDARD,Controller-Standard,0.66,WISHLIST_ACTIVITY,2024-04-12
AFF-001296,PLAYER477,DS-LIMITED,Controller,0.61,WISHLIST_ACTIVITY,2024-05-06
AFF-001297,PLAYER252,DS-STANDARD,Controller-Standard,0.23,PAST_PURCHASES,2024-05-30
AFF-001298,PLAYER692,DS-STANDARD,Controller-Standard,0.79,WISHLIST_ACTIVITY,2024-05-04
AFF-001299,PLAYER987,DS-LIMITED,Controller,0.83,WISHLIST_ACTIVITY,2024-04-19
AFF-001300,PLAYER535,DS-EDGE-MODULE,Controller,0.42,RECENT_STORE_VIEWS,2024-05-19
AFF-001301,PLAYER208,DS-EDGE-MODULE,Controller,0.84,RECENT_STORE_VIEWS,2024-04-28
AFF-001302,PLAYER320,DS-EDGE,Controller,0.14,WISHLIST_ACTIVITY,2024-04-14
AFF-001303,PLAYER604,DS-EDGE-MODULE,Controller,0.77,RECENT_STORE_VIEWS,2024-05-11
AFF-001304,PLAYER089,DS-LIMITED,Controller,0.26,WISHLIST_ACTIVITY,2024-05-11
AFF-001305,PLAYER135,DS-STANDARD,Controller-Standard,0.57,WISHLIST_ACTIVITY,2024-04-17
AFF-001306,PLAYER747,DS-STANDARD,Controller-Standard,0.16,WISHLIST_ACTIVITY,2024-05-23
AFF-001307,PLAYER993,DS-EDGE,Controller-Premium,0.91,WISHLIST_ACTIVITY,2024-05-20
AFF-001308,PLAYER188,DS-STANDARD,Controller-Standard,0.19,SESSION_PATTERN,2024-06-04
AFF-001309,PLAYER054,DS-LIMITED,Controller,0.22,WISHLIST_ACTIVITY,2024-05-22
AFF-001310,PLAYER771,DS-EDGE,Controller,0.36,SESSION_PATTERN,2024-05-10
AFF-001311,PLAYER399,DS-STANDARD,Controller-Standard,0.14,RECENT_STORE_VIEWS,2024-06-04
AFF-001312,PLAYER455,DS-LIMITED,Controller,0.79,WISHLIST_ACTIVITY,2024-06-01
AFF-001313,PLAYER295,DS-EDGE-MODULE,Controller,0.23,RECENT_STORE_VIEWS,2024-05-27
AFF-001314,PLAYER657,DS-STANDARD,Controller-Standard,0.59,WISHLIST_ACTIVITY,2024-06-09
AFF-001315,PLAYER308,DS-EDGE,Controller,0.51,RECENT_STORE_VIEWS,2024-05-19
AFF-001316,PLAYER614,DS-EDGE,Controller,0.74,RECENT_STORE_VIEWS,2024-04-26
AFF-001317,PLAYER011,DS-EDGE,Controller,0.13,WISHLIST_ACTIVITY,2024-05-29
AFF-001318,PLAYER014,DS-LIMITED,Controller,0.29,WISHLIST_ACTIVITY,2024-04-24
AFF-001319,PLAYER879,DS-LIMITED,Controller,0.12,SESSION_PATTERN,2024-06-01
AFF-001320,PLAYER962,DS-LIMITED,Controller,0.11,SESSION_PATTERN,2024-04-26
AFF-001321,PLAYER262,DS-EDGE,Controller,0.91,WISHLIST_ACTIVITY,2024-05-07
AFF-001322,PLAYER232,DS-STANDARD,Controller-Standard,0.32,PAST_PURCHASES,2024-04-22
AFF-001323,PLAYER571,DS-LIMITED,Controller,0.82,RECENT_STORE_VIEWS,2024-04-16
AFF-001324,PLAYER937,DS-LIMITED,Controller,0.13,WISHLIST_ACTIVITY,2024-05-13
AFF-001325,PLAYER533,DS-EDGE,Controller,0.73,SESSION_PATTERN,2024-05-17
AFF-001326,PLAYER961,DS-LIMITED,Controller,0.71,WISHLIST_ACTIVITY,2024-05-20
AFF-001327,PLAYER185,DS-LIMITED,Controller,0.15,PAST_PURCHASES,2024-04-22
AFF-001328,PLAYER431,DS-EDGE-MODULE,Controller,0.75,SESSION_PATTERN,2024-04-28
AFF-001329,PLAYER643,DS-EDGE-MODULE,Controller,0.15,PAST_PURCHASES,2024-04-14
AFF-001330,PLAYER733,DS-STANDARD,Controller-Standard,0.37,WISHLIST_ACTIVITY,2024-05-12
AFF-001331,PLAYER786,DS-EDGE,Controller-Premium,0.87,RECENT_STORE_VIEWS,2024-04-12
AFF-001332,PLAYER498,DS-LIMITED,Controller,0.74,PAST_PURCHASES,2024-05-29
AFF-001333,PLAYER200,DS-LIMITED,Controller-Premium,0.86,PAST_PURCHASES,2024-04-25
AFF-001334,PLAYER181,DS-STANDARD,Controller-Standard,0.78,RECENT_STORE_VIEWS,2024-05-31
AFF-001335,PLAYER501,DS-LIMITED,Controller,0.74,SESSION_PATTERN,2024-04-21
AFF-001336,PLAYER306,DS-STANDARD,Controller-Standard,0.81,WISHLIST_ACTIVITY,2024-05-18
AFF-001337,PLAYER782,DS-STANDARD,Controller-Standard,0.91,PAST_PURCHASES,2024-05-11
AFF-001338,PLAYER204,DS-EDGE-MODULE,Controller-Module,0.71,SESSION_PATTERN,2024-04-23
AFF-001339,PLAYER180,DS-EDGE,Controller,0.64,RECENT_STORE_VIEWS,2024-06-04
AFF-001340,PLAYER746,DS-EDGE,Controller-Premium,0.81,WISHLIST_ACTIVITY,2024-05-08
AFF-001341,PLAYER151,DS-STANDARD,Controller-Standard,0.66,PAST_PURCHASES,2024-06-06
AFF-001342,PLAYER175,DS-LIMITED,Controller,0.55,RECENT_STORE_VIEWS,2024-05-30
AFF-001343,PLAYER148,DS-EDGE,Controller,0.67,SESSION_PATTERN,2024-05-10
AFF-001344,PLAYER886,DS-STANDARD,Controller-Standard,0.22,PAST_PURCHASES,2024-05-24
AFF-001345,PLAYER405,DS-LIMITED,Controller,0.60,PAST_PURCHASES,2024-05-23
AFF-001346,PLAYER874,DS-EDGE-MODULE,Controller,0.47,SESSION_PATTERN,2024-05-01
AFF-001347,PLAYER134,DS-EDGE,Controller,0.65,SESSION_PATTERN,2024-05-30
AFF-001348,PLAYER599,DS-EDGE,Controller,0.56,PAST_PURCHASES,2024-05-21
AFF-001349,PLAYER597,DS-STANDARD,Controller-Standard,0.75,PAST_PURCHASES,2024-04-12
AFF-001350,PLAYER537,DS-LIMITED,Controller,0.96,WISHLIST_ACTIVITY,2024-05-11
AFF-001351,PLAYER617,DS-EDGE,Controller,0.57,WISHLIST_ACTIVITY,2024-05-16
AFF-001352,PLAYER261,DS-EDGE,Controller,0.24,SESSION_PATTERN,2024-05-22
AFF-001353,PLAYER165,DS-LIMITED,Controller,0.97,SESSION_PATTERN,2024-04-12
AFF-001354,PLAYER237,DS-STANDARD,Controller-Standard,0.77,SESSION_PATTERN,2024-04-30
AFF-001355,PLAYER580,DS-EDGE-MODULE,Controller-Module,0.87,PAST_PURCHASES,2024-04-17
