External_Controller_ID__c,Name,SerialNumber,ProductCode,Player_ID__c,PurchaseDate,InstallDate,Warranty_Months__c,Warranty_Expiry_Date__c,Warranty_Status__c,Status
CTRL-0775,DualSense Wireless Controller,ZCT2E-T7305252,DS-STANDARD,PLAYER683,2023-02-23,2023-02-24,12,2024-02-23,OUT_OF_WARRANTY,Purchased
CTRL-0776,DualSense Wireless Controller,ZCT1W-U2653843,DS-STANDARD,PLAYER683,2021-08-29,2021-09-28,12,2022-08-29,OUT_OF_WARRANTY,Purchased
CTRL-0777,DualSense Wireless Controller,ZCT1W-M8077121,DS-STANDARD,PLAYER684,2021-03-23,2021-04-03,12,2022-03-23,OUT_OF_WARRANTY,Purchased
CTRL-0778,DualSense Limited Edition Controller,ZCT2E-Q9770547,DS-LIMITED,PLAYER685,2023-03-28,2023-04-23,12,2024-03-27,OUT_OF_WARRANTY,Purchased
CTRL-0779,DualSense Wireless Controller,ZCT2E-X1430177,DS-STANDARD,PLAYER686,2022-01-06,2022-01-06,12,2023-01-06,OUT_OF_WARRANTY,Purchased
CTRL-0780,DualSense Wireless Controller,ZCT2E-D5903591,DS-STANDARD,PLAYER686,2021-02-28,2021-03-23,12,2022-02-28,OUT_OF_WARRANTY,Purchased
CTRL-0781,DualSense Edge Wireless Controller,ZCT2E-J7016123,DS-EDGE,PLAYER687,2022-12-06,2022-12-17,12,2023-12-06,OUT_OF_WARRANTY,Purchased
CTRL-0782,DualSense Wireless Controller,ZCT1W-J8482755,DS-STANDARD,PLAYER688,2022-10-27,2022-11-10,12,2023-10-27,OUT_OF_WARRANTY,Purchased
CTRL-0783,DualSense Wireless Controller,ZCT2E-F4512830,DS-STANDARD,PLAYER689,2022-10-22,2022-11-14,12,2023-10-22,OUT_OF_WARRANTY,Purchased
CTRL-0784,DualSense Wireless Controller,ZCT2E-M3886654,DS-STANDARD,PLAYER690,2021-07-02,2021-07-12,12,2022-07-02,OUT_OF_WARRANTY,Purchased
CTRL-0785,DualSense Wireless Controller,ZCT2E-V4818006,DS-STANDARD,PLAYER691,2022-09-19,2022-09-22,12,2023-09-19,OUT_OF_WARRANTY,Purchased
CTRL-0786,DualSense Wireless Controller,ZCT1W-W7812644,DS-STANDARD,PLAYER691,2023-10-16,2023-11-05,12,2024-10-15,IN_WARRANTY,Purchased
CTRL-0787,DualSense Wireless Controller,ZCT1W-N4391499,DS-STANDARD,PLAYER692,2023-09-22,2023-10-03,12,2024-09-21,IN_WARRANTY,Purchased
CTRL-0788,DualSense Wireless Controller,ZCT2E-Q7064346,DS-STANDARD,PLAYER693,2021-12-12,2021-12-22,12,2022-12-12,OUT_OF_WARRANTY,Purchased
CTRL-0789,DualSense Wireless Controller,ZCT1W-D4184143,DS-STANDARD,PLAYER694,2023-11-03,2023-11-25,12,2024-11-02,IN_WARRANTY,Purchased
CTRL-0790,DualSense Wireless Controller,ZCT2E-T3984802,DS-STANDARD,PLAYER694,2021-06-05,2021-06-11,12,2022-06-05,OUT_OF_WARRANTY,Purchased
CTRL-0791,DualSense Wireless Controller,ZCT1W-C7788683,DS-STANDARD,PLAYER695,2021-10-26,2021-11-17,12,2022-10-26,OUT_OF_WARRANTY,Purchased
CTRL-0792,DualSense Wireless Controller,ZCT2E-T6935773,DS-STANDARD,PLAYER696,2023-02-28,2023-03-03,12,2024-02-28,OUT_OF_WARRANTY,Purchased
CTRL-0793,DualSense Wireless Controller,ZCT2E-V2379281,DS-STANDARD,PLAYER697,2022-04-06,2022-04-20,12,2023-04-06,OUT_OF_WARRANTY,Purchased
CTRL-0794,DualSense Wireless Controller,ZCT1W-H3600666,DS-STANDARD,PLAYER698,2022-07-15,2022-07-15,12,2023-07-15,OUT_OF_WARRANTY,Purchased
CTRL-0795,DualSense Wireless Controller,ZCT2E-H4673793,DS-STANDARD,PLAYER699,2022-04-08,2022-04-22,12,2023-04-08,OUT_OF_WARRANTY,Purchased
CTRL-0796,DualSense Wireless Controller,ZCT1W-E1208345,DS-STANDARD,PLAYER699,2021-02-12,2021-03-11,12,2022-02-12,OUT_OF_WARRANTY,Purchased
CTRL-0797,DualSense Wireless Controller,ZCT2E-Q7954589,DS-STANDARD,PLAYER700,2022-01-29,2022-02-11,12,2023-01-29,OUT_OF_WARRANTY,Purchased
CTRL-0798,DualSense Edge Wireless Controller,ZCT1W-S7704457,DS-EDGE,PLAYER701,2023-03-04,2023-03-27,12,2024-03-03,OUT_OF_WARRANTY,Purchased
CTRL-0799,DualSense Wireless Controller,ZCT2E-M5421758,DS-STANDARD,PLAYER702,2023-01-17,2023-02-14,12,2024-01-17,OUT_OF_WARRANTY,Purchased
CTRL-0800,DualSense Limited Edition Controller,ZCT1W-L6990710,DS-LIMITED,PLAYER703,2021-10-03,2021-10-13,12,2022-10-03,OUT_OF_WARRANTY,Purchased
CTRL-0801,DualSense Wireless Controller,ZCT1W-T3160312,DS-STANDARD,PLAYER704,2023-11-06,2023-11-28,12,2024-11-05,IN_WARRANTY,Purchased
CTRL-0802,DualSense Wireless Controller,ZCT2E-T6259401,DS-STANDARD,PLAYER705,2022-04-12,2022-05-05,12,2023-04-12,OUT_OF_WARRANTY,Purchased
CTRL-0803,DualSense Wireless Controller,ZCT2E-W4757489,DS-STANDARD,PLAYER706,2021-04-19,2021-05-03,12,2022-04-19,OUT_OF_WARRANTY,Purchased
CTRL-0804,DualSense Limited Edition Controller,ZCT2E-R8317957,DS-LIMITED,PLAYER707,2021-12-17,2021-12-17,12,2022-12-17,OUT_OF_WARRANTY,Purchased
CTRL-0805,DualSense Wireless Controller,ZCT2E-T1965457,DS-STANDARD,PLAYER707,2023-09-04,2023-10-01,12,2024-09-03,IN_WARRANTY,Purchased
CTRL-0806,DualSense Limited Edition Controller,ZCT1W-C6946051,DS-LIMITED,PLAYER708,2022-07-20,2022-08-07,12,2023-07-20,OUT_OF_WARRANTY,Purchased
CTRL-0807,DualSense Wireless Controller,ZCT2E-A9234422,DS-STANDARD,PLAYER709,2021-10-01,2021-10-13,12,2022-10-01,OUT_OF_WARRANTY,Purchased
CTRL-0808,DualSense Wireless Controller,ZCT1W-X8585176,DS-STANDARD,PLAYER710,2022-09-16,2022-09-26,12,2023-09-16,OUT_OF_WARRANTY,Purchased
CTRL-0809,DualSense Wireless Controller,ZCT1W-U9522069,DS-STANDARD,PLAYER711,2021-10-23,2021-11-16,12,2022-10-23,OUT_OF_WARRANTY,Purchased
CTRL-0810,DualSense Wireless Controller,ZCT2E-A1888704,DS-STANDARD,PLAYER712,2023-01-04,2023-01-22,12,2024-01-04,OUT_OF_WARRANTY,Purchased
CTRL-0811,DualSense Edge Wireless Controller,ZCT1W-C2067513,DS-EDGE,PLAYER713,2023-12-21,2024-01-03,12,2024-12-20,IN_WARRANTY,Purchased
CTRL-0812,DualSense Wireless Controller,ZCT1W-G5174163,DS-STANDARD,PLAYER713,2022-01-03,2022-01-29,12,2023-01-03,OUT_OF_WARRANTY,Purchased
CTRL-0813,DualSense Wireless Controller,ZCT1W-A9304303,DS-STANDARD,PLAYER714,2022-11-11,2022-11-13,12,2023-11-11,OUT_OF_WARRANTY,Purchased
CTRL-0814,DualSense Wireless Controller,ZCT1W-N7500351,DS-STANDARD,PLAYER715,2023-02-20,2023-03-14,12,2024-02-20,OUT_OF_WARRANTY,Purchased
CTRL-0815,DualSense Wireless Controller,ZCT2E-E6759540,DS-STANDARD,PLAYER716,2022-09-30,2022-10-11,12,2023-09-30,OUT_OF_WARRANTY,Purchased
CTRL-0816,DualSense Wireless Controller,ZCT1W-P5228095,DS-STANDARD,PLAYER717,2022-01-13,2022-01-21,12,2023-01-13,OUT_OF_WARRANTY,Purchased
CTRL-0817,DualSense Edge Wireless Controller,ZCT2E-G4802391,DS-EDGE,PLAYER718,2022-12-21,2023-01-10,12,2023-12-21,OUT_OF_WARRANTY,Purchased
CTRL-0818,DualSense Wireless Controller,ZCT1W-L8578729,DS-STANDARD,PLAYER719,2023-12-09,2023-12-17,12,2024-12-08,IN_WARRANTY,Purchased
CTRL-0819,DualSense Wireless Controller,ZCT1W-V2021747,DS-STANDARD,PLAYER720,2021-05-02,2021-05-23,12,2022-05-02,OUT_OF_WARRANTY,Purchased
CTRL-0820,DualSense Limited Edition Controller,ZCT2E-D3827180,DS-LIMITED,PLAYER720,2023-12-20,2023-12-20,12,2024-12-19,IN_WARRANTY,Purchased
CTRL-0821,DualSense Wireless Controller,ZCT1W-L7455092,DS-STANDARD,PLAYER721,2023-02-07,2023-03-06,12,2024-02-07,OUT_OF_WARRANTY,Purchased
CTRL-0822,DualSense Wireless Controller,ZCT1W-F4162204,DS-STANDARD,PLAYER721,2023-10-18,2023-10-23,12,2024-10-17,IN_WARRANTY,Purchased
CTRL-0823,DualSense Wireless Controller,ZCT1W-M2626815,DS-STANDARD,PLAYER722,2021-11-13,2021-12-02,12,2022-11-13,OUT_OF_WARRANTY,Purchased
CTRL-0824,DualSense Wireless Controller,ZCT2E-U3968364,DS-STANDARD,PLAYER723,2021-12-30,2022-01-15,12,2022-12-30,OUT_OF_WARRANTY,Purchased
CTRL-0825,DualSense Wireless Controller,ZCT1W-Q1509048,DS-STANDARD,PLAYER724,2024-01-06,2024-02-03,12,2025-01-05,IN_WARRANTY,Purchased
CTRL-0826,DualSense Wireless Controller,ZCT1W-K5889399,DS-STANDARD,PLAYER725,2022-01-05,2022-01-23,12,2023-01-05,OUT_OF_WARRANTY,Purchased
CTRL-0827,DualSense Wireless Controller,ZCT1W-D9349199,DS-STANDARD,PLAYER726,2021-11-14,2021-12-03,12,2022-11-14,OUT_OF_WARRANTY,Purchased
CTRL-0828,DualSense Wireless Controller,ZCT2E-Q7523750,DS-STANDARD,PLAYER727,2021-08-27,2021-09-17,12,2022-08-27,OUT_OF_WARRANTY,Purchased
CTRL-0829,DualSense Wireless Controller,ZCT1W-L5130922,DS-STANDARD,PLAYER728,2022-05-06,2022-06-05,12,2023-05-06,OUT_OF_WARRANTY,Purchased
CTRL-0830,DualSense Limited Edition Controller,ZCT2E-G7782771,DS-LIMITED,PLAYER729,2021-05-01,2021-05-30,12,2022-05-01,OUT_OF_WARRANTY,Purchased
CTRL-0831,DualSense Wireless Controller,ZCT2E-X2657259,DS-STANDARD,PLAYER730,2021-07-06,2021-07-27,12,2022-07-06,OUT_OF_WARRANTY,Purchased
CTRL-0832,DualSense Wireless Controller,ZCT2E-S9924232,DS-STANDARD,PLAYER731,2022-02-16,2022-02-25,12,2023-02-16,OUT_OF_WARRANTY,Purchased
CTRL-0833,DualSense Wireless Controller,ZCT2E-E8514591,DS-STANDARD,PLAYER732,2022-08-23,2022-09-22,12,2023-08-23,OUT_OF_WARRANTY,Purchased
CTRL-0834,DualSense Wireless Controller,ZCT2E-N8300418,DS-STANDARD,PLAYER733,2023-10-02,2023-10-02,12,2024-10-01,IN_WARRANTY,Purchased
CTRL-0835,DualSense Wireless Controller,ZCT2E-D6394118,DS-STANDARD,PLAYER734,2023-03-08,2023-03-17,12,2024-03-07,OUT_OF_WARRANTY,Purchased
CTRL-0836,DualSense Wireless Controller,ZCT2E-K1924685,DS-STANDARD,PLAYER734,2021-03-27,2021-04-02,12,2022-03-27,OUT_OF_WARRANTY,Purchased
CTRL-0837,DualSense Wireless Controller,ZCT1W-K3908477,DS-STANDARD,PLAYER735,2021-04-09,2021-04-26,12,2022-04-09,OUT_OF_WARRANTY,Purchased
CTRL-0838,DualSense Edge Wireless Controller,ZCT1W-B6082589,DS-EDGE,PLAYER736,2023-02-28,2023-03-06,12,2024-02-28,OUT_OF_WARRANTY,Purchased
CTRL-0839,DualSense Wireless Controller,ZCT2E-T1879717,DS-STANDARD,PLAYER737,2023-06-08,2023-07-01,12,2024-06-07,OUT_OF_WARRANTY,Purchased
CTRL-0840,DualSense Wireless Controller,ZCT1W-S7221393,DS-STANDARD,PLAYER737,2021-04-02,2021-05-01,12,2022-04-02,OUT_OF_WARRANTY,Purchased
CTRL-0841,DualSense Wireless Controller,ZCT1W-D8671109,DS-STANDARD,PLAYER738,2022-03-30,2022-04-21,12,2023-03-30,OUT_OF_WARRANTY,Purchased
CTRL-0842,DualSense Wireless Controller,ZCT2E-C4415979,DS-STANDARD,PLAYER738,2021-02-01,2021-02-02,12,2022-02-01,OUT_OF_WARRANTY,Purchased
CTRL-0843,DualSense Wireless Controller,ZCT2E-G2951710,DS-STANDARD,PLAYER739,2021-01-10,2021-02-07,12,2022-01-10,OUT_OF_WARRANTY,Purchased
CTRL-0844,DualSense Wireless Controller,ZCT1W-X6549075,DS-STANDARD,PLAYER739,2023-03-10,2023-04-05,12,2024-03-09,OUT_OF_WARRANTY,Purchased
CTRL-0845,DualSense Limited Edition Controller,ZCT1W-M7743748,DS-LIMITED,PLAYER740,2021-10-18,2021-11-06,12,2022-10-18,OUT_OF_WARRANTY,Purchased
CTRL-0846,DualSense Wireless Controller,ZCT1W-V5331630,DS-STANDARD,PLAYER741,2023-05-16,2023-06-06,12,2024-05-15,OUT_OF_WARRANTY,Purchased
CTRL-0847,DualSense Wireless Controller,ZCT2E-G5573719,DS-STANDARD,PLAYER741,2021-01-21,2021-02-03,12,2022-01-21,OUT_OF_WARRANTY,Purchased
CTRL-0848,DualSense Wireless Controller,ZCT2E-N5665520,DS-STANDARD,PLAYER742,2022-01-24,2022-02-19,12,2023-01-24,OUT_OF_WARRANTY,Purchased
CTRL-0849,DualSense Wireless Controller,ZCT2E-J1174981,DS-STANDARD,PLAYER743,2023-03-21,2023-03-22,12,2024-03-20,OUT_OF_WARRANTY,Purchased
CTRL-0850,DualSense Limited Edition Controller,ZCT2E-E4740892,DS-LIMITED,PLAYER744,2021-08-23,2021-08-26,12,2022-08-23,OUT_OF_WARRANTY,Purchased
CTRL-0851,DualSense Wireless Controller,ZCT1W-R2115690,DS-STANDARD,PLAYER745,2022-11-02,2022-11-07,12,2023-11-02,OUT_OF_WARRANTY,Purchased
CTRL-0852,DualSense Edge Wireless Controller,ZCT2E-X7680763,DS-EDGE,PLAYER746,2022-08-07,2022-08-24,12,2023-08-07,OUT_OF_WARRANTY,Purchased
CTRL-0853,DualSense Wireless Controller,ZCT2E-K5387228,DS-STANDARD,PLAYER747,2021-09-02,2021-09-14,12,2022-09-02,OUT_OF_WARRANTY,Purchased
CTRL-0854,DualSense Wireless Controller,ZCT1W-C9354503,DS-STANDARD,PLAYER747,2023-11-28,2023-11-29,12,2024-11-27,IN_WARRANTY,Purchased
CTRL-0855,DualSense Wireless Controller,ZCT2E-R2834486,DS-STANDARD,PLAYER748,2021-03-19,2021-04-14,12,2022-03-19,OUT_OF_WARRANTY,Purchased
CTRL-0856,DualSense Wireless Controller,ZCT2E-F2402709,DS-STANDARD,PLAYER749,2021-05-19,2021-05-26,12,2022-05-19,OUT_OF_WARRANTY,Purchased
CTRL-0857,DualSense Wireless Controller,ZCT2E-V7222701,DS-STANDARD,PLAYER750,2021-10-20,2021-11-03,12,2022-10-20,OUT_OF_WARRANTY,Purchased
CTRL-0858,DualSense Wireless Controller,ZCT1W-X9449329,DS-STANDARD,PLAYER751,2022-01-23,2022-02-16,12,2023-01-23,OUT_OF_WARRANTY,Purchased
CTRL-0859,DualSense Wireless Controller,ZCT1W-L1734135,DS-STANDARD,PLAYER752,2021-11-09,2021-11-19,12,2022-11-09,OUT_OF_WARRANTY,Purchased
CTRL-0860,DualSense Wireless Controller,ZCT2E-F6873992,DS-STANDARD,PLAYER753,2021-04-26,2021-05-08,12,2022-04-26,OUT_OF_WARRANTY,Purchased
CTRL-0861,DualSense Wireless Controller,ZCT2E-E5895685,DS-STANDARD,PLAYER754,2022-04-07,2022-04-12,12,2023-04-07,OUT_OF_WARRANTY,Purchased
CTRL-0862,DualSense Limited Edition Controller,ZCT1W-L8363043,DS-LIMITED,PLAYER755,2023-06-22,2023-06-24,12,2024-06-21,IN_WARRANTY,Purchased
CTRL-0863,DualSense Wireless Controller,ZCT1W-V9867708,DS-STANDARD,PLAYER756,2021-11-26,2021-11-30,12,2022-11-26,OUT_OF_WARRANTY,Purchased
CTRL-0864,DualSense Wireless Controller,ZCT2E-B2868408,DS-STANDARD,PLAYER756,2023-04-20,2023-05-06,12,2024-04-19,OUT_OF_WARRANTY,Purchased
CTRL-0865,DualSense Wireless Controller,ZCT1W-V3850704,DS-STANDARD,PLAYER757,2022-10-21,2022-11-01,12,2023-10-21,OUT_OF_WARRANTY,Purchased
CTRL-0866,DualSense Wireless Controller,ZCT1W-E2741350,DS-STANDARD,PLAYER758,2021-01-13,2021-01-25,12,2022-01-13,OUT_OF_WARRANTY,Purchased
CTRL-0867,DualSense Wireless Controller,ZCT1W-U1980083,DS-STANDARD,PLAYER758,2021-09-03,2021-09-30,12,2022-09-03,OUT_OF_WARRANTY,Purchased
CTRL-0868,DualSense Wireless Controller,ZCT1W-W1590477,DS-STANDARD,PLAYER759,2021-06-01,2021-06-01,12,2022-06-01,OUT_OF_WARRANTY,Purchased
CTRL-0869,DualSense Edge Wireless Controller,ZCT2E-U7476923,DS-EDGE,PLAYER760,2022-08-02,2022-08-23,12,2023-08-02,OUT_OF_WARRANTY,Purchased
CTRL-0870,DualSense Wireless Controller,ZCT2E-Q4987424,DS-STANDARD,PLAYER761,2022-05-28,2022-06-08,12,2023-05-28,OUT_OF_WARRANTY,Purchased
CTRL-0871,DualSense Wireless Controller,ZCT2E-R3569227,DS-STANDARD,PLAYER761,2023-01-08,2023-01-15,12,2024-01-08,OUT_OF_WARRANTY,Purchased
CTRL-0872,DualSense Wireless Controller,ZCT1W-K3925160,DS-STANDARD,PLAYER762,2023-03-07,2023-03-15,12,2024-03-06,OUT_OF_WARRANTY,Purchased
CTRL-0873,DualSense Wireless Controller,ZCT1W-M1351266,DS-STANDARD,PLAYER763,2022-09-07,2022-09-11,12,2023-09-07,OUT_OF_WARRANTY,Purchased
CTRL-0874,DualSense Edge Wireless Controller,ZCT1W-Q7884890,DS-EDGE,PLAYER764,2022-04-10,2022-04-22,12,2023-04-10,OUT_OF_WARRANTY,Purchased
CTRL-0875,DualSense Wireless Controller,ZCT1W-W6921373,DS-STANDARD,PLAYER765,2023-04-12,2023-04-25,12,2024-04-11,OUT_OF_WARRANTY,Purchased
CTRL-0876,DualSense Wireless Controller,ZCT2E-Q8588532,DS-STANDARD,PLAYER765,2023-03-07,2023-03-21,12,2024-03-06,OUT_OF_WARRANTY,Purchased
CTRL-0877,DualSense Wireless Controller,ZCT2E-L6469556,DS-STANDARD,PLAYER766,2021-09-30,2021-10-23,12,2022-09-30,OUT_OF_WARRANTY,Purchased
CTRL-0878,DualSense Wireless Controller,ZCT1W-H4639973,DS-STANDARD,PLAYER767,2022-02-03,2022-03-05,12,2023-02-03,OUT_OF_WARRANTY,Purchased
CTRL-0879,DualSense Wireless Controller,ZCT2E-Q7848595,DS-STANDARD,PLAYER768,2022-09-21,2022-09-27,12,2023-09-21,OUT_OF_WARRANTY,Purchased
CTRL-0880,DualSense Wireless Controller,ZCT2E-E8889191,DS-STANDARD,PLAYER769,2023-07-16,2023-07-25,12,2024-07-15,IN_WARRANTY,Purchased
CTRL-0881,DualSense Wireless Controller,ZCT2E-B4345540,DS-STANDARD,PLAYER770,2021-11-17,2021-12-08,12,2022-11-17,OUT_OF_WARRANTY,Purchased
CTRL-0882,DualSense Wireless Controller,ZCT2E-S8244130,DS-STANDARD,PLAYER771,2023-06-27,2023-06-27,12,2024-06-26,IN_WARRANTY,Purchased
CTRL-0883,DualSense Wireless Controller,ZCT1W-N3891398,DS-STANDARD,PLAYER772,2021-11-16,2021-12-06,12,2022-11-16,OUT_OF_WARRANTY,Purchased
CTRL-0884,DualSense Wireless Controller,ZCT2E-U4318696,DS-STANDARD,PLAYER773,2022-10-11,2022-10-25,12,2023-10-11,OUT_OF_WARRANTY,Purchased
CTRL-0885,DualSense Wireless Controller,ZCT1W-E9165219,DS-STANDARD,PLAYER774,2023-12-23,2024-01-15,12,2024-12-22,IN_WARRANTY,Purchased
CTRL-0886,DualSense Wireless Controller,ZCT1W-X2628473,DS-STANDARD,PLAYER774,2021-06-25,2021-06-25,12,2022-06-25,OUT_OF_WARRANTY,Purchased
CTRL-0887,DualSense Wireless Controller,ZCT1W-B6561791,DS-STANDARD,PLAYER775,2022-10-04,2022-11-02,12,2023-10-04,OUT_OF_WARRANTY,Purchased
CTRL-0888,DualSense Wireless Controller,ZCT2E-G3526697,DS-STANDARD,PLAYER776,2022-09-22,2022-10-18,12,2023-09-22,OUT_OF_WARRANTY,Purchased
CTRL-0889,DualSense Wireless Controller,ZCT1W-M6293212,DS-STANDARD,PLAYER776,2023-07-04,2023-07-19,12,2024-07-03,IN_WARRANTY,Purchased
CTRL-0890,DualSense Wireless Controller,ZCT2E-F5861048,DS-STANDARD,PLAYER777,2021-11-24,2021-12-22,12,2022-11-24,OUT_OF_WARRANTY,Purchased
CTRL-0891,DualSense Wireless Controller,ZCT1W-F7965663,DS-STANDARD,PLAYER778,2023-04-20,2023-04-25,12,2024-04-19,OUT_OF_WARRANTY,Purchased
CTRL-0892,DualSense Wireless Controller,ZCT2E-J5184066,DS-STANDARD,PLAYER779,2021-10-28,2021-11-26,12,2022-10-28,OUT_OF_WARRANTY,Purchased
CTRL-0893,DualSense Wireless Controller,ZCT2E-D1660659,DS-STANDARD,PLAYER780,2023-02-20,2023-03-07,12,2024-02-20,OUT_OF_WARRANTY,Purchased
CTRL-0894,DualSense Wireless Controller,ZCT2E-R3859809,DS-STANDARD,PLAYER781,2023-01-13,2023-02-11,12,2024-01-13,OUT_OF_WARRANTY,Purchased
CTRL-0895,DualSense Wireless Controller,ZCT2E-U4050662,DS-STANDARD,PLAYER782,2021-02-10,2021-02-25,12,2022-02-10,OUT_OF_WARRANTY,Purchased
CTRL-0896,DualSense Wireless Controller,ZCT2E-L2426239,DS-STANDARD,PLAYER783,2021-05-22,2021-05-27,12,2022-05-22,OUT_OF_WARRANTY,Purchased
CTRL-0897,DualSense Wireless Controller,ZCT1W-V6034918,DS-STANDARD,PLAYER784,2021-11-03,2021-11-06,12,2022-11-03,OUT_OF_WARRANTY,Purchased
CTRL-0898,DualSense Wireless Controller,ZCT1W-W6380429,DS-STANDARD,PLAYER785,2021-06-20,2021-07-01,12,2022-06-20,OUT_OF_WARRANTY,Purchased
CTRL-0899,DualSense Edge Wireless Controller,ZCT2E-A8008491,DS-EDGE,PLAYER786,2021-12-13,2021-12-24,12,2022-12-13,OUT_OF_WARRANTY,Purchased
CTRL-0900,DualSense Wireless Controller,ZCT2E-G9613805,DS-STANDARD,PLAYER787,2023-12-02,2023-12-30,12,2024-12-01,IN_WARRANTY,Purchased
CTRL-0901,DualSense Wireless Controller,ZCT1W-R6344676,DS-STANDARD,PLAYER788,2021-04-17,2021-05-07,12,2022-04-17,OUT_OF_WARRANTY,Purchased
CTRL-0902,DualSense Edge Wireless Controller,ZCT1W-K5414310,DS-EDGE,PLAYER789,2023-07-09,2023-07-22,12,2024-07-08,IN_WARRANTY,Purchased
CTRL-0903,DualSense Wireless Controller,ZCT2E-B5577437,DS-STANDARD,PLAYER789,2023-07-28,2023-08-18,12,2024-07-27,IN_WARRANTY,Purchased
CTRL-0904,DualSense Wireless Controller,ZCT1W-L1526365,DS-STANDARD,PLAYER790,2021-01-22,2021-02-14,12,2022-01-22,OUT_OF_WARRANTY,Purchased
CTRL-0905,DualSense Wireless Controller,ZCT1W-K7386601,DS-STANDARD,PLAYER791,2023-08-21,2023-09-02,12,2024-08-20,IN_WARRANTY,Purchased
CTRL-0906,DualSense Wireless Controller,ZCT2E-B5534607,DS-STANDARD,PLAYER792,2022-11-19,2022-11-30,12,2023-11-19,OUT_OF_WARRANTY,Purchased
CTRL-0907,DualSense Wireless Controller,ZCT2E-P6739966,DS-STANDARD,PLAYER793,2022-12-11,2023-01-03,12,2023-12-11,OUT_OF_WARRANTY,Purchased
CTRL-0908,DualSense Wireless Controller,ZCT2E-T4236382,DS-STANDARD,PLAYER794,2022-07-01,2022-07-03,12,2023-07-01,OUT_OF_WARRANTY,Purchased
CTRL-0909,DualSense Wireless Controller,ZCT2E-X2422629,DS-STANDARD,PLAYER795,2022-10-15,2022-11-11,12,2023-10-15,OUT_OF_WARRANTY,Purchased
CTRL-0910,DualSense Wireless Controller,ZCT1W-A3156305,DS-STANDARD,PLAYER796,2021-08-08,2021-08-15,12,2022-08-08,OUT_OF_WARRANTY,Purchased
CTRL-0911,DualSense Limited Edition Controller,ZCT1W-F7264416,DS-LIMITED,PLAYER797,2022-05-01,2022-05-25,12,2023-05-01,OUT_OF_WARRANTY,Purchased
CTRL-0912,DualSense Wireless Controller,ZCT1W-C1161820,DS-STANDARD,PLAYER798,2022-11-30,2022-12-27,12,2023-11-30,OUT_OF_WARRANTY,Purchased
CTRL-0913,DualSense Wireless Controller,ZCT1W-E8730320,DS-STANDARD,PLAYER799,2022-11-09,2022-12-04,12,2023-11-09,OUT_OF_WARRANTY,Purchased
CTRL-0914,DualSense Limited Edition Controller,ZCT1W-V3046457,DS-LIMITED,PLAYER800,2021-10-12,2021-10-18,12,2022-10-12,OUT_OF_WARRANTY,Purchased
CTRL-0915,DualSense Edge Wireless Controller,ZCT1W-F2538535,DS-EDGE,PLAYER801,2021-07-07,2021-07-07,12,2022-07-07,OUT_OF_WARRANTY,Purchased
CTRL-0916,DualSense Wireless Controller,ZCT2E-X4910362,DS-STANDARD,PLAYER802,2021-06-12,2021-06-24,12,2022-06-12,OUT_OF_WARRANTY,Purchased
CTRL-0917,DualSense Wireless Controller,ZCT2E-W9880742,DS-STANDARD,PLAYER803,2022-02-09,2022-03-03,12,2023-02-09,OUT_OF_WARRANTY,Purchased
CTRL-0918,DualSense Wireless Controller,ZCT2E-V4121650,DS-STANDARD,PLAYER804,2021-05-06,2021-05-20,12,2022-05-06,OUT_OF_WARRANTY,Purchased
CTRL-0919,DualSense Limited Edition Controller,ZCT1W-S1105921,DS-LIMITED,PLAYER805,2022-02-09,2022-02-17,12,2023-02-09,OUT_OF_WARRANTY,Purchased
CTRL-0920,DualSense Wireless Controller,ZCT1W-T4176691,DS-STANDARD,PLAYER806,2021-06-05,2021-06-11,12,2022-06-05,OUT_OF_WARRANTY,Purchased
CTRL-0921,DualSense Wireless Controller,ZCT1W-L4820432,DS-STANDARD,PLAYER807,2022-08-31,2022-09-19,12,2023-08-31,OUT_OF_WARRANTY,Purchased
CTRL-0922,DualSense Edge Wireless Controller,ZCT2E-S5788268,DS-EDGE,PLAYER808,2022-03-23,2022-04-05,12,2023-03-23,OUT_OF_WARRANTY,Purchased
CTRL-0923,DualSense Edge Wireless Controller,ZCT2E-M5039461,DS-EDGE,PLAYER808,2022-05-31,2022-06-09,12,2023-05-31,OUT_OF_WARRANTY,Purchased
CTRL-0924,DualSense Limited Edition Controller,ZCT1W-C2033804,DS-LIMITED,PLAYER809,2022-12-06,2023-01-03,12,2023-12-06,OUT_OF_WARRANTY,Purchased
CTRL-0925,DualSense Limited Edition Controller,ZCT1W-V8215793,DS-LIMITED,PLAYER810,2023-07-03,2023-07-03,12,2024-07-02,IN_WARRANTY,Purchased
CTRL-0926,DualSense Wireless Controller,ZCT1W-L7064624,DS-STANDARD,PLAYER811,2021-05-15,2021-06-02,12,2022-05-15,OUT_OF_WARRANTY,Purchased
CTRL-0927,DualSense Wireless Controller,ZCT2E-L8562950,DS-STANDARD,PLAYER812,2023-09-11,2023-09-22,12,2024-09-10,IN_WARRANTY,Purchased
CTRL-0928,DualSense Edge Wireless Controller,ZCT2E-K9205525,DS-EDGE,PLAYER813,2022-10-04,2022-10-21,12,2023-10-04,OUT_OF_WARRANTY,Purchased
